YYYY//MM//DD,Day of year,Time Sunrise (HH::MM:SS),Time Sunset (HH::MM:SS),Time Solar Noon (HH::MM:SS),Daily Total Energy ETR (kW h/m^2),Daily Total Energy ETRn (kW h/m^2),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh/m^2),Daily Total Uncertainty (U95%),Daily Total Energy (kWh),Daily Total Uncertainty (U95%),Daily Total Energy (kWh),Daily Total Uncertainty (U95%),Average daily value,Maximum daily value,Minimum daily value,Maximum daily value,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Average Nighttime Value,Standard Deviation Nighttime,Assorted Daily Values (Rows 12 - 42)
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag description at: http://solardat.uoregon.edu/QualityControlFlags.html
Longitude (+ East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data has been calibrated using the responsivity values listed 
Altitude (m):,594.,-,-,-,-,Estimated Uncertainty (U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The phrase (_original) means the data has not had the nighttime offset subtracted (or any other adjustments).
Time Zone (+ East):,-8.,-,-,-,-,Sample Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data that has been (computed) was calculated from measured columns.
Time Interval (Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date this file was created: 2020-4-3
Year//Month,2020//03,-,-,-,-,Column Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This file was created using code: AAA Check data (2020-03-10).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL,APRIL
Station ID Number:,94040,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact Info: http://solardat.uoregon.edu
Station Location:,Ashland_Oregon_USA,-,-,-,-,Instrument Serial Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File format description at: http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
Latitude:,42.19441,-,-,-,-,Instrument Shorthand Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag description at: http://solardat.uoregon.edu/QualityControlFlags.html
Longitude (+ East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data has been calibrated using the responsivity values listed 
Altitude (m):,594.,-,-,-,-,Estimated Uncertainty (U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The phrase (_original) means the data has not had the nighttime offset subtracted (or any other adjustments).
Time Zone (+ East):,-8.,-,-,-,-,Sample Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data that has been (computed) was calculated from measured columns.
Time Interval (Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date this file was created: 2020-5-11
Year//Month,2020//04,-,-,-,-,Column Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This file was created using code: AAA Check data (2020-05-08).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY,MAY
Station_ID_Number:,94040,-,-,-,-,Type_of_Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station_Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact_Info:_http://solardat.uoregon.edu
Station_Location:,Ashland_Oregon_USA,-,-,-,-,Instrument_Serial_Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File_format_description_at:_http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
Latitude_(+North):,42.19441,-,-,-,-,Instrument_Shorthand_Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag_description_at:_http://solardat.uoregon.edu/QualityControlFlags.html
Longitude_(+East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data_has_been_calibrated_using_the_responsivity_values_listed
Altitude_(m):,594.,-,-,-,-,Estimated_Uncertainty_(U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The_phrase__original_means_the_data_has_not_had_the_nighttime_offset_subtracted_(or_any_other_adjustments).
Time_Zone_(+East):,-8,-,-,-,-,Sample_Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data_that_has_been_computed_was_calculated_from_measured_columns
Time_Interval_(Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date_this_file_was_created:_2020-06-14
Year//Month,2020//05,-,-,-,-,Column_Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This_file_was_created_using_code:_AAA Check data (2020-05-30).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE,JUNE
Station_ID_Number:,94040,-,-,-,-,Type_of_Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station_Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact_Info:_http://solardat.uoregon.edu
Station_Location:,Ashland_Oregon_USA,-,-,-,-,Instrument_Serial_Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File_format_description_at:_http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
Latitude_(+North):,42.19441,-,-,-,-,Instrument_Shorthand_Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag_description_at:_http://solardat.uoregon.edu/QualityControlFlags.html
Longitude_(+East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data_has_been_calibrated_using_the_responsivity_values_listed
Altitude_(m):,594.,-,-,-,-,Estimated_Uncertainty_(U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The_phrase__original_means_the_data_has_not_had_the_nighttime_offset_subtracted_(or_any_other_adjustments).
Time_Zone_(+East):,-8,-,-,-,-,Sample_Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data_that_has_been_computed_was_calculated_from_measured_columns
Time_Interval_(Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date_this_file_was_created:_2020-07-09
Year//Month,2020//06,-,-,-,-,Column_Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This_file_was_created_using_code:_AAA Check data (2020-06-30).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY,JULY
Station_ID_Number:,94040,-,-,-,-,Type_of_Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station_Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact_Info:_http://solardat.uoregon.edu
Station_Location:,Ashland_Oregon_USA,-,-,-,-,Instrument_Serial_Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File_format_description_at:_http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
Latitude_(+North):,42.19441,-,-,-,-,Instrument_Shorthand_Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag_description_at:_http://solardat.uoregon.edu/QualityControlFlags.html
Longitude_(+East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data_has_been_calibrated_using_the_responsivity_values_listed
Altitude_(m):,594.,-,-,-,-,Estimated_Uncertainty_(U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The_phrase__original_means_the_data_has_not_had_the_nighttime_offset_subtracted_(or_any_other_adjustments).
Time_Zone_(+East):,-8,-,-,-,-,Sample_Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data_that_has_been_computed_was_calculated_from_measured_columns
Time_Interval_(Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date_this_file_was_created:_2020-08-20
Year//Month,2020//07,-,-,-,-,Column_Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This_file_was_created_using_code:_AAA Check data (2020-06-30).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST,AUGUST
Station_ID_Number:,94040,-,-,-,-,Type_of_Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station_Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact_Info:_http://solardat.uoregon.edu
Station_Location:,Ashland_Oregon_USA,-,-,-,-,Instrument_Serial_Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File_format_description_at:_http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
Latitude_(+North):,42.19441,-,-,-,-,Instrument_Shorthand_Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag_description_at:_http://solardat.uoregon.edu/QualityControlFlags.html
Longitude_(+East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data_has_been_calibrated_using_the_responsivity_values_listed
Altitude_(m):,594.,-,-,-,-,Estimated_Uncertainty_(U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The_phrase__original_means_the_data_has_not_had_the_nighttime_offset_subtracted_(or_any_other_adjustments).
Time_Zone_(+East):,-8,-,-,-,-,Sample_Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data_that_has_been_computed_was_calculated_from_measured_columns
Time_Interval_(Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date_this_file_was_created:_2020-09-09
Year//Month,2020//08,-,-,-,-,Column_Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This_file_was_created_using_code:_AAA Check data (2020-09-08).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER,SEPTEMBER
Station_ID_Number:,94040,-,-,-,-,Type_of_Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station_Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact_Info:_http://solardat.uoregon.edu
Station_Location:,Ashland_Oregon_USA,-,-,-,-,Instrument_Serial_Number:,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,PV5kw(ASO),-,PV15kw(ASO),-,WindSpeed(ASO),-,Temperature(ASO),-,RSP(PY35563_GHI),-,LICOR(PY22981),-,RSP(PY35563_DNI),-,RSP(PY35563_DHI),-,File_format_description_at:_http://solardat.uoregon.edu/download/Papers/Structure_of_a_comprehensive_solar_radiation_dataset_ASES_2017_Final.pdf
Latitude_(+North):,42.19441,-,-,-,-,Instrument_Shorthand_Name:,RSP,-,GTI(15:180),-,-,-,RSP,-,RSP,-,PV5kw(ASO),-,PV15kw(ASO),-,WS(ASO),-,TEMP(ASO),-,RSP,-,GTI(15:180),-,RSP,-,RSP,-,Flag_description_at:_http://solardat.uoregon.edu/QualityControlFlags.html
Longitude_(+East):,-122.698158,-,-,-,-,Responsivity:,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),-,-,9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),160.,Varies,2.7777800000000004,Varies,1308.9005200000001,microV?/m/s,1000.0000000000001,microV?/C,9.8322,microV/(W/m^2),9.586300000000001,microV/(W/m^2),9.8322,microV/(W/m^2),9.8322,microV/(W/m^2),Data_has_been_calibrated_using_the_responsivity_values_listed
Altitude_(m):,594.,-,-,-,-,Estimated_Uncertainty_(U95%):,3.125,-,3.362,-,3.125,-,3.125,-,3.125,-,1.999,-,2.191,-,4.383,-,2.2,-,3.125,-,3.362,-,3.125,-,3.125,-,The_phrase__original_means_the_data_has_not_had_the_nighttime_offset_subtracted_(or_any_other_adjustments).
Time_Zone_(+East):,-8,-,-,-,-,Sample_Method:,Avg,-,Avg,-,-,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Avg,-,Data_that_has_been_computed_was_calculated_from_measured_columns
Time_Interval_(Minutes):,1,-,-,-,-,Units:,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Watts,-,Watts,-,m/s,-,C,-,W/m^2,-,W/m^2,-,W/m^2,-,W/m^2,-,Date_this_file_was_created:_2020-10-12
Year//Month,2020//09,-,-,-,-,Column_Notes:,AdjustedColumn,-,AdjustedColumn,-,CalculatedColumn,-,AdjustedColumn,-,AdjustedColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,MeasuredColumn,-,This_file_was_created_using_code:_AAA Check data (2020-09-13).nb
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER,OCTOBER
Station_ID_Number:,94040,-,-,-,-,Type_of_Measurement:,GHI,GHI_Flag,GTI(15:180),GTI(15:180)_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI,DHI_Flag,PV_Power,PV_Power_Flag,PV_Power,PV_Power_Flag,Wind_Speed,Wind_Speed_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,GTI(15:180)_original,GTI(15:180)_original_Flag,DNI_original,DNI_original_Flag,DHI_original,DHI_original_Flag,NOTES
Station_Name:,ASO,-,-,-,-,Element:,1000,-,1160,-,2000,-,2010,-,3000,-,5161,-,5162,-,9210,-,9300,-,1000_original,-,1160_original,-,2010_original,-,3000_original,-,Contact_Info:_http://solardat.uoregon.edu
