Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.4981215846997,183.3125,2000-07-01--07:30:00,58.76052000000001,86.78586000000001,685.29,1321.3700000000001,206.92000000000002,12,2.07,72,4.,12,204.85,72,14.91,11,198.63,11,3.74,11,-
2000.4981310716455,183.3159722222222,2000-07-01--07:35:00,57.856350000000006,87.61946,703.03,1321.3700000000001,242.99,12,3.2800000000000002,72,6.17,12,239.71,72,15.05,11,234.70000000000002,11,5.91,11,-
2000.4981405585916,183.31944444444443,2000-07-01--07:40:00,56.95159,88.46055000000001,720.61,1321.3700000000001,262.97,12,1.82,72,3.33,12,261.15,72,15.15,11,254.68,11,3.0700000000000003,11,-
2000.4981500455376,183.32291666666666,2000-07-01--07:45:00,56.04643000000001,89.30977,738.01,1321.3700000000001,358.66,12,146.81,72,262.86,12,211.85,72,15.47,11,350.37,11,262.6,11,-
2000.4981595324834,183.32638888888889,2000-07-01--07:50:00,55.14108,90.16784000000001,755.24,1321.3700000000001,325.05,12,138.74,72,242.74,12,186.31,72,15.82,11,316.76,11,242.48000000000002,11,-
2000.4981690194295,183.32986111111111,2000-07-01--07:55:00,54.235730000000004,91.03547,772.28,1321.3700000000001,539.4300000000001,12,296.21,72,506.81,12,243.22,72,16.41,11,531.14,11,506.55,11,-
2000.4981785063753,183.33333333333331,2000-07-01--08:00:00,53.33059,91.91343,789.12,1321.3700000000001,564.77,12,257.34000000000003,72,430.91,12,307.43,72,17.990000000000002,11,556.48,11,430.65000000000003,11,-
2000.4981879933214,183.33680555555554,2000-07-01--08:05:00,52.425900000000006,92.80253,805.76,1321.3700000000001,412.25,12,136.77,72,224.29,12,275.48,72,18.400000000000002,11,403.96000000000004,11,224.03,11,-
2000.4981974802674,183.34027777777777,2000-07-01--08:10:00,51.52187000000001,93.70362,822.1800000000001,1321.3700000000001,192.63,12,20.32,72,32.660000000000004,12,172.31,72,18.2,11,184.34,11,32.4,11,-
2000.4982069672133,183.34375,2000-07-01--08:15:00,50.61874,94.61760000000001,838.38,1321.3700000000001,142.5,12,1.8800000000000001,72,2.97,12,140.62,72,17.41,11,134.21,11,2.71,11,-
2000.4982164541593,183.3472222222222,2000-07-01--08:20:00,49.716770000000004,95.54543000000001,854.36,1321.3700000000001,153.66,12,0.87,72,1.34,12,152.79,72,16.84,11,145.37,11,1.08,11,-
2000.4982259411051,183.35069444444443,2000-07-01--08:25:00,48.8162,96.48809000000001,870.09,1321.3700000000001,220.88,12,13.43,72,20.39,12,207.45000000000002,72,15.75,11,212.59,11,20.13,11,-
2000.4982354280512,183.35416666666666,2000-07-01--08:30:00,47.917300000000004,97.44667000000001,885.59,1321.3700000000001,411.25,12,164.79,72,245.88,12,246.46,72,15.97,11,402.96000000000004,11,245.62,11,-
2000.4982449149973,183.35763888888889,2000-07-01--08:35:00,47.02038,98.42229,900.83,1321.3700000000001,686.14,12,442.35,72,648.85,12,243.79,72,16.6,11,677.85,11,648.59,11,-
2000.498254401943,183.36111111111111,2000-07-01--08:40:00,46.12572,99.41614000000001,915.8100000000001,1321.3700000000001,726.67,12,489.81,72,706.72,12,236.86,72,17.35,11,718.38,11,706.46,11,-
2000.4982638888891,183.36458333333331,2000-07-01--08:45:00,45.233630000000005,100.42949,930.53,1321.3700000000001,673.3000000000001,12,423.05,72,600.74,12,250.25,72,17.78,11,665.01,11,600.48,11,-
2000.498273375835,183.36805555555554,2000-07-01--08:50:00,44.34447,101.4637,944.98,1321.3700000000001,753.69,12,539.97,72,755.0500000000001,12,213.72,72,18.09,11,745.4,11,754.79,11,-
2000.498282862781,183.37152777777777,2000-07-01--08:55:00,43.45857,102.5202,959.15,1321.3700000000001,678.32,12,491.53000000000003,72,677.16,12,186.79,72,18.06,11,670.03,11,676.9,11,-
2000.4982923497269,183.375,2000-07-01--09:00:00,42.576330000000006,103.60052,973.03,1321.3700000000001,787.3000000000001,12,620.85,72,843.11,12,166.45000000000002,72,18.07,11,779.01,11,842.85,11,-
2000.498301836673,183.3784722222222,2000-07-01--09:05:00,41.69814,104.70628,986.62,1321.3700000000001,763.74,12,601.34,72,805.37,12,162.4,72,18.2,11,755.45,11,805.11,11,-
2000.498311323619,183.38194444444443,2000-07-01--09:10:00,40.82444,105.8392,999.9,1321.3700000000001,815.5500000000001,12,647.51,72,855.69,12,168.04,72,18.45,11,807.26,11,855.4300000000001,11,-
2000.4983208105648,183.38541666666666,2000-07-01--09:15:00,39.955670000000005,107.00114,1012.89,1321.3700000000001,812.2,12,625.38,72,815.85,12,186.82,72,18.77,11,803.91,11,815.59,11,-
2000.4983302975108,183.38888888888889,2000-07-01--09:20:00,39.09235,108.19405,1025.56,1321.3700000000001,724.77,12,490.90000000000003,72,632.5,12,233.87,72,18.98,11,716.48,11,632.24,11,-
2000.4983397844567,183.39236111111111,2000-07-01--09:25:00,38.23498,109.42002000000001,1037.91,1321.3700000000001,816.66,12,588.96,72,749.8100000000001,12,227.70000000000002,72,18.95,11,808.37,11,749.5500000000001,11,-
2000.4983492714027,183.39583333333331,2000-07-01--09:30:00,37.384150000000005,110.68125,1049.94,1321.3700000000001,796.57,12,594.95,72,748.76,12,201.62,72,19.41,11,788.28,11,748.5,11,-
2000.4983587583488,183.39930555555554,2000-07-01--09:35:00,36.54046,111.98012000000001,1061.64,1321.3700000000001,869.14,12,637.8000000000001,72,793.84,12,231.34,72,19.43,11,860.85,11,793.58,11,-
2000.4983682452946,183.40277777777777,2000-07-01--09:40:00,35.70458,113.31911000000001,1073.,1321.3700000000001,617.58,12,206.14000000000001,72,253.85,12,411.44,72,19.16,11,609.29,11,253.59,11,-
2000.4983777322407,183.40625,2000-07-01--09:45:00,34.8772,114.70088000000001,1084.03,1321.3700000000001,715.95,12,299.24,72,364.76,12,416.71000000000004,72,19.17,11,707.66,11,364.5,11,-
2000.4983872191865,183.4097222222222,2000-07-01--09:50:00,34.0591,116.12824,1094.7,1321.3700000000001,543.78,12,121.54,72,146.71,12,422.24,72,19.41,11,535.49,11,146.45000000000002,11,-
2000.4983967061326,183.41319444444443,2000-07-01--09:55:00,33.251110000000004,117.60414000000002,1105.03,1321.3700000000001,379.09000000000003,12,14.530000000000001,72,17.38,12,364.56,72,18.96,11,370.8,11,17.12,11,-
2000.4984061930786,183.41666666666666,2000-07-01--10:00:00,32.45412,119.13170000000001,1115.,1321.3700000000001,510.17,12,71.69,72,84.96000000000001,12,438.48,72,18.91,11,501.88,11,84.7,11,-
2000.4984156800244,183.42013888888889,2000-07-01--10:05:00,31.669100000000004,120.7142,1124.6100000000001,1321.3700000000001,616.69,12,174.92000000000002,72,205.52,12,441.77,72,19.13,11,608.4,11,205.26,11,-
2000.4984251669705,183.42361111111111,2000-07-01--10:10:00,30.897090000000002,122.35503000000001,1133.8600000000001,1321.3700000000001,585.4300000000001,12,134.98,72,157.3,12,450.45,72,19.09,11,577.14,11,157.04,11,-
2000.4984346539163,183.42708333333331,2000-07-01--10:15:00,30.13923,124.05773,1142.73,1321.3700000000001,543.11,12,91.34,72,105.62,12,451.77,72,19.080000000000002,11,534.82,11,105.36,11,-
2000.4984441408624,183.43055555555554,2000-07-01--10:20:00,29.39675,125.82595,1151.23,1321.3700000000001,559.86,12,168.38,72,193.26,12,391.48,72,19.16,11,551.57,11,193.,11,-
2000.4984536278084,183.43402777777777,2000-07-01--10:25:00,28.67094,127.66339,1159.3600000000001,1321.3700000000001,873.61,12,516.87,72,589.1,12,356.74,72,19.66,11,865.32,11,588.84,11,-
2000.4984631147543,183.4375,2000-07-01--10:30:00,27.963250000000002,129.57381,1167.1000000000001,1321.3700000000001,924.97,12,589.49,72,667.41,12,335.48,72,20.28,11,916.6800000000001,11,667.15,11,-
2000.4984726017003,183.4409722222222,2000-07-01--10:35:00,27.275190000000002,131.56095000000002,1174.45,1321.3700000000001,1050.02,12,790.36,72,889.23,12,259.66,72,20.46,11,1041.73,11,888.97,11,-
2000.4984820886461,183.44444444444443,2000-07-01--10:40:00,26.608410000000003,133.62843,1181.42,1321.3700000000001,1051.14,12,825.99,72,923.83,12,225.15,72,20.56,11,1042.85,11,923.57,11,-
2000.4984915755922,183.44791666666666,2000-07-01--10:45:00,25.964640000000003,135.77973,1188.,1321.3700000000001,987.49,12,836.24,72,930.12,12,151.25,72,20.73,11,979.2,11,929.86,11,-
2000.498501062538,183.45138888888889,2000-07-01--10:50:00,25.345750000000002,138.01803,1194.18,1321.3700000000001,968.51,12,837.74,72,926.97,12,130.77,72,20.82,11,960.22,11,926.71,11,-
2000.498510549484,183.45486111111111,2000-07-01--10:55:00,24.753700000000002,140.34611,1199.96,1321.3700000000001,966.28,12,834.19,72,918.59,12,132.09,72,20.53,11,957.99,11,918.33,11,-
2000.4985200364301,183.45833333333331,2000-07-01--11:00:00,24.19056,142.76622,1205.34,1321.3700000000001,970.75,12,841.75,72,922.78,12,129.,72,20.94,11,962.46,11,922.52,11,-
2000.498529523376,183.46180555555554,2000-07-01--11:05:00,23.65848,145.27987000000002,1210.31,1321.3700000000001,977.44,12,850.99,72,929.07,12,126.45,72,20.78,11,969.15,11,928.8100000000001,11,-
2000.498539010322,183.46527777777777,2000-07-01--11:10:00,23.15969,147.88769000000002,1214.88,1321.3700000000001,981.91,12,854.2,72,929.07,12,127.71000000000001,72,21.41,11,973.62,11,928.8100000000001,11,-
2000.4985484972678,183.46875,2000-07-01--11:15:00,22.696460000000002,150.58926000000002,1219.04,1321.3700000000001,983.03,12,855.19,72,926.97,12,127.84,72,21.2,11,974.74,11,926.71,11,-
2000.498557984214,183.4722222222222,2000-07-01--11:20:00,22.27109,153.38285000000002,1222.8,1321.3700000000001,986.38,12,856.85,72,925.9200000000001,12,129.53,72,21.85,11,978.09,11,925.66,11,-
2000.49856747116,183.47569444444443,2000-07-01--11:25:00,21.88585,156.26534,1226.14,1321.3700000000001,996.4300000000001,12,863.08,72,930.12,12,133.35,72,21.54,11,988.14,11,929.86,11,-
2000.4985769581058,183.47916666666666,2000-07-01--11:30:00,21.54295,159.23198000000002,1229.06,1321.3700000000001,1000.89,12,861.24,72,925.9200000000001,12,139.65,72,22.26,11,992.6,11,925.66,11,-
2000.4985864450518,183.48263888888889,2000-07-01--11:35:00,21.244500000000002,162.27636,1231.57,1321.3700000000001,1003.13,12,857.13,72,919.63,12,146.,72,21.93,11,994.84,11,919.37,11,-
2000.4985959319977,183.48611111111111,2000-07-01--11:40:00,20.992430000000002,165.39034,1233.67,1321.3700000000001,1013.1700000000001,12,852.72,72,913.34,12,160.45000000000002,72,22.22,11,1004.88,11,913.08,11,-
2000.4986054189437,183.48958333333331,2000-07-01--11:45:00,20.78847,168.56407000000002,1235.34,1321.3700000000001,1028.81,12,852.91,72,912.3000000000001,12,175.9,72,22.53,11,1020.52,11,912.04,11,-
2000.4986149058898,183.49305555555554,2000-07-01--11:50:00,20.63409,171.78617000000003,1236.6000000000001,1321.3700000000001,1104.73,12,850.83,72,909.15,12,253.9,72,22.38,11,1096.44,11,908.89,11,-
2000.4986243928356,183.49652777777777,2000-07-01--11:55:00,20.530420000000003,175.04388,1237.44,1321.3700000000001,1160.56,12,857.3000000000001,72,915.44,12,303.26,72,22.400000000000002,11,1152.27,11,915.1800000000001,11,-
2000.4986338797817,183.5,2000-07-01--12:00:00,20.478250000000003,178.32343,1237.8600000000001,1321.3700000000001,1128.18,12,866.4300000000001,72,924.88,12,261.75,72,22.96,11,1119.89,11,924.62,11,-
2000.4986433667275,183.5034722222222,2000-07-01--12:05:00,20.477980000000002,181.61038000000002,1237.8700000000001,1321.3700000000001,1073.47,12,867.41,72,925.9200000000001,12,206.06,72,23.080000000000002,11,1065.18,11,925.66,11,-
2000.4986528536735,183.50694444444443,2000-07-01--12:10:00,20.52962,184.89010000000002,1237.45,1321.3700000000001,1034.39,12,872.03,72,931.1700000000001,12,162.36,72,22.78,11,1026.1,11,930.91,11,-
2000.4986623406196,183.51041666666666,2000-07-01--12:15:00,20.63276,188.14813,1236.6100000000001,1321.3700000000001,1032.16,12,879.29,72,939.5500000000001,12,152.87,72,23.26,11,1023.87,11,939.29,11,-
2000.4986718275654,183.51388888888889,2000-07-01--12:20:00,20.786630000000002,191.37069000000002,1235.3600000000001,1321.3700000000001,1046.67,12,875.46,72,936.41,12,171.21,72,22.85,11,1038.38,11,936.15,11,-
2000.4986813145115,183.51736111111111,2000-07-01--12:25:00,20.990080000000003,194.54503000000003,1233.68,1321.3700000000001,1050.02,12,872.3100000000001,72,934.3100000000001,12,177.71,72,22.72,11,1041.73,11,934.0500000000001,11,-
2000.4986908014573,183.52083333333331,2000-07-01--12:30:00,21.241670000000003,197.65973000000002,1231.59,1321.3700000000001,1044.44,12,872.79,72,936.41,12,171.65,72,23.19,11,1036.15,11,936.15,11,-
2000.4987002884034,183.52430555555554,2000-07-01--12:35:00,21.53967,200.70494000000002,1229.09,1321.3700000000001,1036.6200000000001,12,862.23,72,926.97,12,174.39000000000001,72,22.97,11,1028.33,11,926.71,11,-
2000.4987097753492,183.52777777777777,2000-07-01--12:40:00,21.882140000000003,203.67248,1226.17,1321.3700000000001,1017.64,12,816.41,72,879.8000000000001,12,201.23000000000002,72,22.92,11,1009.35,11,879.54,11,-
2000.4987192622953,183.53125,2000-07-01--12:45:00,22.26698,206.55593000000002,1222.83,1321.3700000000001,1053.3700000000001,12,830.6800000000001,72,897.62,12,222.69,72,23.93,11,1045.08,11,897.36,11,-
2000.4987287492413,183.5347222222222,2000-07-01--12:50:00,22.69198,209.35053000000002,1219.08,1321.3700000000001,739.4,12,472.99,72,512.6800000000001,12,266.41,72,23.38,11,731.11,11,512.42,11,-
2000.4987382361871,183.53819444444443,2000-07-01--12:55:00,23.154860000000003,212.05313,1214.92,1321.3700000000001,342.69,12,70.31,72,76.47,12,272.38,72,22.63,11,334.40000000000003,11,76.21000000000001,11,-
2000.4987477231332,183.54166666666666,2000-07-01--13:00:00,23.653340000000004,214.662,1210.3600000000001,1321.3700000000001,488.51,12,160.5,72,175.22,12,328.01,72,22.35,11,480.22,11,174.96,11,-
2000.498757210079,183.54513888888889,2000-07-01--13:05:00,24.18513,217.17668,1205.39,1321.3700000000001,891.47,12,584.83,72,641.1,12,306.64,72,22.82,11,883.1800000000001,11,640.84,11,-
2000.498766697025,183.54861111111111,2000-07-01--13:10:00,24.74801,219.59781,1200.01,1321.3700000000001,1010.94,12,741.87,72,816.9,12,269.07,72,23.3,11,1002.65,11,816.64,11,-
2000.4987761839711,183.55208333333331,2000-07-01--13:15:00,25.339830000000003,221.92689000000001,1194.23,1321.3700000000001,421.63,12,156.85,72,173.55,12,264.78000000000003,72,23.490000000000002,11,413.34000000000003,11,173.29,11,-
2000.498785670917,183.55555555555554,2000-07-01--13:20:00,25.958530000000003,224.16616000000002,1188.06,1321.3700000000001,483.49,12,179.98,72,200.17000000000002,12,303.51,72,23.05,11,475.2,11,199.91,11,-
2000.498795157863,183.55902777777777,2000-07-01--13:25:00,26.602120000000003,226.31838000000002,1181.48,1321.3700000000001,201.45000000000002,12,0.16,72,0.18,12,201.29,72,22.34,11,193.16,11,-0.08,11,-
2000.4988046448088,183.5625,2000-07-01--13:30:00,27.268760000000004,228.38675,1174.52,1321.3700000000001,251.14000000000001,12,0.81,72,0.91,12,250.33,72,22.44,11,242.85,11,0.65,11,-
2000.498814131755,183.5659722222222,2000-07-01--13:35:00,27.956690000000002,230.37473000000003,1167.17,1321.3700000000001,283.07,12,1.44,72,1.6300000000000001,12,281.63,72,22.400000000000002,11,274.78000000000003,11,1.37,11,-
2000.498823618701,183.56944444444443,2000-07-01--13:40:00,28.66428,232.28595,1159.43,1321.3700000000001,330.3,12,2.33,72,2.66,12,327.97,72,22.6,11,322.01,11,2.4,11,-
2000.4988331056468,183.57291666666666,2000-07-01--13:45:00,29.390000000000004,234.12415000000001,1151.31,1321.3700000000001,240.75,12,2.41,72,2.77,12,238.34,72,22.6,11,232.46,11,2.5100000000000002,11,-
2000.4988425925928,183.57638888888889,2000-07-01--13:50:00,30.132430000000003,235.89308000000003,1142.81,1321.3700000000001,163.94,12,2.08,72,2.4,12,161.86,72,22.85,11,155.65,11,2.14,11,-
2000.4988520795387,183.57986111111111,2000-07-01--13:55:00,30.89025,237.59644000000003,1133.93,1321.3700000000001,181.13,12,1.42,72,1.6500000000000001,12,179.71,72,23.09,11,172.84,11,1.3900000000000001,11,-
2000.4988615664847,183.58333333333331,2000-07-01--14:00:00,31.662240000000004,239.23789000000002,1124.69,1321.3700000000001,91.58,12,-1.05,72,-1.23,12,91.58,72,22.53,11,83.29,11,-1.49,11,-
2000.4988710534308,183.58680555555554,2000-07-01--14:05:00,32.447250000000004,240.82097000000002,1115.08,1321.3700000000001,75.92,12,-4.51,72,-5.34,12,75.92,72,22.02,11,67.63,11,-5.6000000000000005,11,-
2000.4988805403766,183.59027777777777,2000-07-01--14:10:00,33.244260000000004,242.34907,1105.1100000000001,1321.3700000000001,71.59,12,-6.62,72,-7.92,12,71.59,72,20.55,11,63.300000000000004,11,-8.18,11,-
2000.4988900273227,183.59375,2000-07-01--14:15:00,34.05228,243.82547000000002,1094.79,1321.3600000000001,77.58,12,1.33,72,1.6,12,76.25,72,19.61,11,69.29,11,1.34,11,-
2000.4988995142685,183.5972222222222,2000-07-01--14:20:00,34.870430000000006,245.25329000000002,1084.1100000000001,1321.3600000000001,86.14,12,0.49,72,0.6,12,85.65,72,19.47,11,77.85000000000001,11,0.34,11,-
2000.4989090012145,183.60069444444443,2000-07-01--14:25:00,35.697860000000006,246.63549000000003,1073.09,1321.3600000000001,71.43,12,0.02,72,0.02,12,71.41,72,19.36,11,63.14,11,-0.24,11,-
2000.4989184881604,183.60416666666666,2000-07-01--14:30:00,36.53383,247.97487,1061.72,1321.3600000000001,47.410000000000004,12,1.1500000000000001,72,1.43,12,46.26,72,19.12,11,39.12,11,1.17,11,-
2000.4989279751064,183.60763888888889,2000-07-01--14:35:00,37.3776,249.27410000000003,1050.02,1321.3600000000001,43.93,12,0.14,72,0.17,12,43.79,72,19.55,11,35.64,11,-0.09,11,-
2000.4989374620525,183.61111111111111,2000-07-01--14:40:00,38.22854,250.53566,1038.,1321.3600000000001,35.19,12,-2.11,72,-2.69,12,35.19,72,NA,99,26.900000000000002,11,-2.95,11,-
2000.4989469489983,183.61458333333331,2000-07-01--14:45:00,39.08601,251.76193,1025.64,1321.3600000000001,71.93,12,-0.86,72,-1.11,12,71.93,72,19.3,11,63.64,11,-1.37,11,-
2000.4989564359444,183.61805555555554,2000-07-01--14:50:00,39.949470000000005,252.95511000000002,1012.97,1321.3600000000001,144.73,12,-1.45,72,-1.8900000000000001,12,144.73,72,18.39,11,136.44,11,-2.15,11,-
2000.4989659228902,183.62152777777777,2000-07-01--14:55:00,40.81837,254.11730000000003,999.99,1321.3600000000001,287.65000000000003,12,22.580000000000002,72,29.84,12,265.07,72,17.34,11,279.36,11,29.580000000000002,11,-
2000.4989754098362,183.625,2000-07-01--15:00:00,41.69223,255.25045000000003,986.7,1321.3600000000001,243.54,12,8.92,72,11.94,12,234.62,72,17.27,11,235.25,11,11.68,11,-
2000.4989848967823,183.6284722222222,2000-07-01--15:05:00,42.57058000000001,256.35641000000004,973.11,1321.3600000000001,459.37,12,94.84,72,128.78,12,364.53000000000003,72,18.18,11,451.08,11,128.52,11,-
2000.4989943837281,183.63194444444443,2000-07-01--15:10:00,43.453,257.43691,959.23,1321.3600000000001,295.46,12,24.45,72,33.68,12,271.01,72,19.04,11,287.17,11,33.42,11,-
2000.4990038706742,183.63541666666666,2000-07-01--15:15:00,44.33908,258.49357000000003,945.0600000000001,1321.3600000000001,201.23000000000002,12,0.7000000000000001,72,0.98,12,200.53,72,19.26,11,192.94,11,0.72,11,-
2000.49901335762,183.63888888888889,2000-07-01--15:20:00,45.228440000000006,259.52792,930.61,1321.3600000000001,156.57,12,-0.28,72,-0.4,12,156.57,72,19.11,11,148.28,11,-0.66,11,-
2000.499022844566,183.64236111111111,2000-07-01--15:25:00,46.12073,260.5414,915.89,1321.3600000000001,91.81,12,-1.07,72,-1.54,12,91.81,72,18.82,11,83.52,11,-1.8,11,-
2000.4990323315121,183.64583333333331,2000-07-01--15:30:00,47.01561,261.53535,900.9,1321.3600000000001,51.03,12,-1.8800000000000001,72,-2.7600000000000002,12,51.03,72,18.490000000000002,11,42.74,11,-3.02,11,-
2000.499041818458,183.64930555555554,2000-07-01--15:35:00,47.912760000000006,262.51105,885.66,1321.3600000000001,38.19,12,-2.37,72,-3.54,12,38.19,72,18.19,11,29.900000000000002,11,-3.8000000000000003,11,-
2000.499051305404,183.65277777777777,2000-07-01--15:40:00,48.811890000000005,263.46970000000005,870.16,1321.3600000000001,36.26,12,-2.72,72,-4.13,12,36.26,72,17.64,11,27.97,11,-4.39,11,-
2000.4990607923498,183.65625,2000-07-01--15:45:00,49.71271,264.41243000000003,854.4200000000001,1321.3600000000001,48.910000000000004,12,-0.56,72,-0.87,12,48.910000000000004,72,17.76,11,40.62,11,-1.1300000000000001,11,-
2000.499070279296,183.6597222222222,2000-07-01--15:50:00,50.614940000000004,265.34029000000004,838.44,1321.3600000000001,77.83,12,0.76,72,1.2,12,77.07000000000001,72,18.46,11,69.54,11,0.9400000000000001,11,-
2000.499079766242,183.66319444444443,2000-07-01--15:55:00,51.51834,266.2543,822.24,1321.3600000000001,101.52,12,0.2,72,0.32,12,101.32000000000001,72,17.79,11,93.23,11,0.06,11,-
2000.4990892531878,183.66666666666666,2000-07-01--16:00:00,52.42264,267.15541,805.8100000000001,1321.3600000000001,139.04,12,0.96,72,1.58,12,138.08,72,16.41,11,130.75,11,1.32,11,-
2000.4990987401338,183.67013888888889,2000-07-01--16:05:00,53.327630000000006,268.04451,789.1700000000001,1321.3600000000001,155.9,12,4.09,72,6.84,12,151.81,72,16.72,11,147.61,11,6.58,11,-
2000.4991082270797,183.67361111111111,2000-07-01--16:10:00,54.23306,268.92247000000003,772.32,1321.3600000000001,103.42,12,1.55,72,2.65,12,101.87,72,17.29,11,95.13,11,2.39,11,-
2000.4991177140257,183.67708333333331,2000-07-01--16:15:00,55.13871,269.79008000000005,755.28,1321.3600000000001,76.88,12,1.16,72,2.0300000000000002,12,75.72,72,17.69,11,68.59,11,1.77,11,-
2000.4991272009715,183.68055555555554,2000-07-01--16:20:00,56.04439000000001,270.64811000000003,738.0500000000001,1321.3600000000001,91.92,12,0.98,72,1.75,12,90.94,72,17.95,11,83.63,11,1.49,11,-
2000.4991366879176,183.68402777777777,2000-07-01--16:25:00,56.949870000000004,271.4973,720.63,1321.3600000000001,112.8,12,0.63,72,1.16,12,112.17,72,17.86,11,104.51,11,0.9,11,-
2000.4991461748637,183.6875,2000-07-01--16:30:00,57.85497,272.33833000000004,703.0500000000001,1321.3600000000001,116.93,12,0.21,72,0.4,12,116.72,72,17.68,11,108.64,11,0.14,11,-
2000.4991556618095,183.6909722222222,2000-07-01--16:35:00,58.75948,273.17187,685.3000000000001,1321.3600000000001,182.47,12,31.66,72,61.04,12,150.81,72,17.79,11,174.18,11,60.78,11,-
