Station ID Number:,94170,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,TEMPERATURE,TEMPERATURE_Flag,GHI_withNO,GHI_withNO_Flag,DNI_withNO,DNI_withNO_Flag,NOTES
2000.9161733454769,336.3194444444444,2000-12-01--07:40:00,86.39266,124.89021000000001,88.53,1407.1000000000001,42.13,12,17.73,72,281.75,12,24.400000000000002,72,-4.95,11,35.79,11,281.47,11,-
2000.9161828324227,336.32291666666663,2000-12-01--07:45:00,85.68042000000001,125.78561,105.98,1407.1100000000001,57.86,12,31.07,72,412.48,12,26.79,72,-4.5,11,51.52,11,412.2,11,-
2000.9161923193687,336.32638888888886,2000-12-01--07:50:00,84.96976000000001,126.68867000000002,123.38000000000001,1407.1100000000001,69.23,12,39.480000000000004,72,450.22,12,29.75,72,-3.63,11,62.89,11,449.94,11,-
2000.9162018063148,336.3298611111111,2000-12-01--07:55:00,84.26481000000001,127.59962000000002,140.61,1407.1100000000001,73.91,12,41.77,72,418.03000000000003,12,32.14,72,-3.15,11,67.57000000000001,11,417.75,11,-
2000.9162112932606,336.3333333333333,2000-12-01--08:00:00,83.56515,128.51868000000002,157.70000000000002,1407.1100000000001,88.52,12,55.42,72,494.46000000000004,12,33.1,72,-2.84,11,82.18,11,494.18,11,-
2000.9162207802067,336.33680555555554,2000-12-01--08:05:00,82.87240000000001,129.44606000000002,174.59,1407.1100000000001,90.3,12,56.44,72,454.83,12,33.86,72,-3.11,11,83.96000000000001,11,454.55,11,-
2000.9162302671525,336.34027777777777,2000-12-01--08:10:00,82.18727000000001,130.38197000000002,191.28,1407.1100000000001,99.01,12,64.26,72,472.76,12,34.75,72,-3.85,11,92.67,11,472.48,11,-
2000.9162397540986,336.34375,2000-12-01--08:15:00,81.51039,131.32661000000002,207.73000000000002,1407.1200000000001,105.04,12,66.54,72,450.74,12,38.5,72,-3.66,11,98.7,11,450.46000000000004,11,-
2000.9162492410444,336.34722222222223,2000-12-01--08:20:00,80.84229,132.28016000000002,223.95000000000002,1407.1200000000001,116.99000000000001,12,75.99,72,477.47,12,41.,72,-3.44,11,110.65,11,477.19,11,-
2000.9162587279905,336.3506944444444,2000-12-01--08:25:00,80.18348,133.24280000000002,239.9,1407.1200000000001,126.59,12,84.,72,492.67,12,42.59,72,-2.82,11,120.25,11,492.39,11,-
2000.9162682149365,336.35416666666663,2000-12-01--08:30:00,79.53438000000001,134.21471000000003,255.6,1407.1200000000001,133.51,12,89.85000000000001,72,494.67,12,43.660000000000004,72,-2.73,11,127.17,11,494.39,11,-
2000.9162777018823,336.35763888888886,2000-12-01--08:35:00,78.89543,135.19604,271.01,1407.1200000000001,126.7,12,80.63,72,418.66,12,46.07,72,-2.61,11,120.36,11,418.38,11,-
2000.9162871888284,336.3611111111111,2000-12-01--08:40:00,78.26701000000001,136.18693000000002,286.14,1407.1200000000001,123.58,12,74.52,72,366.46,12,49.06,72,-2.39,11,117.24000000000001,11,366.18,11,-
2000.9162966757742,336.3645833333333,2000-12-01--08:45:00,77.64952000000001,137.18754,300.97,1407.13,169.91,12,119.82000000000001,72,560.19,12,50.09,72,-1.95,11,163.57,11,559.91,11,-
2000.9163061627203,336.36805555555554,2000-12-01--08:50:00,77.04331,138.19796000000002,315.5,1407.13,204.53,12,152.23,72,678.96,12,52.300000000000004,72,-1.44,11,198.19,11,678.6800000000001,11,-
2000.9163156496663,336.37152777777777,2000-12-01--08:55:00,76.44874,139.21832,329.71,1407.13,211.,12,153.22,72,653.91,12,57.78,72,-0.79,11,204.66,11,653.63,11,-
2000.9163251366122,336.375,2000-12-01--09:00:00,75.86616000000001,140.2487,343.6,1407.13,216.36,12,155.89000000000001,72,638.39,12,60.47,72,0.07,11,210.02,11,638.11,11,-
2000.9163346235582,336.37847222222223,2000-12-01--09:05:00,75.29594,141.28919000000002,357.17,1407.13,199.39000000000001,12,140.49,72,553.48,12,58.9,72,0.36,11,193.05,11,553.2,11,-
2000.916344110504,336.3819444444444,2000-12-01--09:10:00,74.73840000000001,142.33983,370.39,1407.13,195.59,12,139.48,72,529.89,12,56.11,72,0.33,11,189.25,11,529.61,11,-
2000.91635359745,336.38541666666663,2000-12-01--09:15:00,74.19388000000001,143.40068000000002,383.28000000000003,1407.14,227.86,12,175.52,72,644.37,12,52.34,72,1.31,11,221.52,11,644.09,11,-
2000.9163630843962,336.38888888888886,2000-12-01--09:20:00,73.66274,144.47176000000002,395.81,1407.14,234.34,12,183.91,72,653.8000000000001,12,50.43,72,1.97,11,228.,11,653.52,11,-
2000.916372571342,336.3923611111111,2000-12-01--09:25:00,73.14529,145.55307000000002,407.99,1407.14,251.31,12,202.94,72,699.9300000000001,12,48.370000000000005,72,2.35,11,244.97,11,699.65,11,-
2000.916382058288,336.3958333333333,2000-12-01--09:30:00,72.64188,146.64459000000002,419.81,1407.14,243.72,12,193.87,72,649.82,12,49.85,72,2.92,11,237.38,11,649.54,11,-
2000.9163915452339,336.39930555555554,2000-12-01--09:35:00,72.15284000000001,147.74629000000002,431.26,1407.14,252.09,12,201.41,72,657.16,12,50.68,72,3.0100000000000002,11,245.75,11,656.88,11,-
2000.91640103218,336.40277777777777,2000-12-01--09:40:00,71.67849000000001,148.85812,442.33,1407.14,255.66,12,203.84,72,648.45,12,51.82,72,3.2800000000000002,11,249.32,11,648.17,11,-
2000.916410519126,336.40625,2000-12-01--09:45:00,71.21916,149.97997,453.03000000000003,1407.14,262.25,12,210.19,72,652.86,12,52.06,72,3.23,11,255.91,11,652.58,11,-
2000.9164200060718,336.40972222222223,2000-12-01--09:50:00,70.77517,151.11176,463.34000000000003,1407.15,284.58,12,234.44,72,711.98,12,50.14,72,1.54,11,278.24,11,711.7,11,-
2000.9164294930179,336.4131944444444,2000-12-01--09:55:00,70.34684,152.25335,473.26,1407.15,308.92,12,260.65,72,774.99,12,48.27,72,1.78,11,302.58,11,774.71,11,-
2000.9164389799637,336.41666666666663,2000-12-01--10:00:00,69.93448000000001,153.40458,482.79,1407.15,314.17,12,265.89,72,774.99,12,48.28,72,1.8900000000000001,11,307.83,11,774.71,11,-
2000.9164484669097,336.42013888888886,2000-12-01--10:05:00,69.53840000000001,154.56528,491.91,1407.15,325.11,12,277.15000000000003,72,792.8100000000001,12,47.96,72,1.73,11,318.77,11,792.53,11,-
2000.9164579538556,336.4236111111111,2000-12-01--10:10:00,69.15889,155.73524,500.63,1407.15,324.89,12,273.49,72,768.7,12,51.4,72,1.82,11,318.55,11,768.4200000000001,11,-
2000.9164674408016,336.4270833333333,2000-12-01--10:15:00,68.79627,156.91422,508.95,1407.15,339.51,12,286.75,72,792.8100000000001,12,52.76,72,2.05,11,333.17,11,792.53,11,-
2000.9164769277477,336.43055555555554,2000-12-01--10:20:00,68.4508,158.10197000000002,516.85,1407.16,344.09000000000003,12,288.5,72,785.47,12,55.59,72,2.04,11,337.75,11,785.19,11,-
2000.9164864146935,336.43402777777777,2000-12-01--10:25:00,68.12277,159.29821,524.33,1407.16,341.86,12,282.14,72,757.17,12,59.72,72,2.14,11,335.52,11,756.89,11,-
2000.9164959016396,336.4375,2000-12-01--10:30:00,67.81245000000001,160.50261,531.4,1407.16,343.76,12,276.59000000000003,72,732.42,12,67.17,72,1.69,11,337.42,11,732.14,11,-
2000.9165053885854,336.44097222222223,2000-12-01--10:35:00,67.5201,161.71485,538.04,1407.16,346.33,12,274.76,72,718.59,12,71.57000000000001,72,1.71,11,339.99,11,718.3100000000001,11,-
2000.9165148755314,336.4444444444444,2000-12-01--10:40:00,67.24597,162.93456,544.26,1407.16,348.56,12,274.93,72,710.83,12,73.63,72,1.8800000000000001,11,342.22,11,710.5500000000001,11,-
2000.9165243624775,336.44791666666663,2000-12-01--10:45:00,66.99029,164.16135000000003,550.04,1407.16,348.56,12,273.39,72,699.4,12,75.17,72,1.99,11,342.22,11,699.12,11,-
2000.9165338494233,336.45138888888886,2000-12-01--10:50:00,66.75328,165.39481,555.4,1407.17,366.42,12,288.75,72,731.59,12,77.67,72,1.81,11,360.08,11,731.3100000000001,11,-
2000.9165433363694,336.4548611111111,2000-12-01--10:55:00,66.53516,166.63451,560.3100000000001,1407.17,342.19,12,254.87,72,640.07,12,87.32000000000001,72,1.86,11,335.85,11,639.79,11,-
2000.9165528233152,336.4583333333333,2000-12-01--11:00:00,66.33613000000001,167.87998000000002,564.8000000000001,1407.17,352.13,12,259.55,72,646.67,12,92.58,72,1.61,11,345.79,11,646.39,11,-
2000.9165623102613,336.46180555555554,2000-12-01--11:05:00,66.15636,169.13075,568.84,1407.17,345.77,12,256.84000000000003,72,635.35,12,88.93,72,1.75,11,339.43,11,635.07,11,-
2000.9165717972073,336.46527777777777,2000-12-01--11:10:00,65.99602,170.38632,572.44,1407.17,359.5,12,274.2,72,674.03,12,85.3,72,1.73,11,353.16,11,673.75,11,-
2000.9165812841532,336.46875,2000-12-01--11:15:00,65.85526,171.64618000000002,575.59,1407.17,380.27,12,291.66,72,713.03,12,88.61,72,1.72,11,373.93,11,712.75,11,-
2000.9165907710992,336.47222222222223,2000-12-01--11:20:00,65.7342,172.90978,578.3100000000001,1407.17,395.45,12,299.33,72,728.34,12,96.12,72,2.0100000000000002,11,389.11,11,728.0600000000001,11,-
2000.916600258045,336.4756944444444,2000-12-01--11:25:00,65.63298,174.17659,580.57,1407.18,363.07,12,257.42,72,623.92,12,105.65,72,2.14,11,356.73,11,623.64,11,-
2000.916609744991,336.47916666666663,2000-12-01--11:30:00,65.55167,175.44604,582.39,1407.18,341.75,12,226.94,72,548.34,12,114.81,72,1.96,11,335.41,11,548.0600000000001,11,-
2000.9166192319371,336.48263888888886,2000-12-01--11:35:00,65.49036000000001,176.71756000000002,583.76,1407.18,323.21,12,200.34,72,482.93,12,122.87,72,2.21,11,316.87,11,482.65000000000003,11,-
2000.916628718883,336.4861111111111,2000-12-01--11:40:00,65.44911,177.99057000000002,584.69,1407.18,348.45,12,221.08,72,532.09,12,127.37,72,2.23,11,342.11,11,531.8100000000001,11,-
2000.916638205829,336.4895833333333,2000-12-01--11:45:00,65.42796,179.26449000000002,585.16,1407.18,316.40000000000003,12,186.04,72,447.39,12,130.36,72,2.4,11,310.06,11,447.11,11,-
2000.9166476927749,336.49305555555554,2000-12-01--11:50:00,65.42692000000001,180.53873000000002,585.1800000000001,1407.18,346.33,12,218.04,72,524.33,12,128.29,72,2.38,11,339.99,11,524.05,11,-
2000.916657179721,336.49652777777777,2000-12-01--11:55:00,65.44600000000001,181.81271,584.76,1407.19,331.92,12,207.09,72,498.34000000000003,12,124.83,72,2.41,11,325.58,11,498.06,11,-
2000.9166666666667,336.5,2000-12-01--12:00:00,65.48518,183.08583000000002,583.88,1407.19,381.5,12,265.67,72,640.28,12,115.83,72,2.5100000000000002,11,375.16,11,640.,11,-
2000.9166761536128,336.50347222222223,2000-12-01--12:05:00,65.54443,184.35750000000002,582.5600000000001,1407.19,377.59000000000003,12,262.81,72,634.83,12,114.78,72,2.5100000000000002,11,371.25,11,634.5500000000001,11,-
2000.9166856405589,336.5069444444444,2000-12-01--12:10:00,65.62368000000001,185.62715000000003,580.79,1407.19,362.85,12,242.06,72,586.5,12,120.79,72,2.56,11,356.51,11,586.22,11,-
2000.9166951275047,336.51041666666663,2000-12-01--12:15:00,65.72286000000001,186.89421000000002,578.57,1407.19,362.52,12,229.59,72,558.4,12,132.93,72,2.54,11,356.18,11,558.12,11,-
2000.9167046144507,336.51388888888886,2000-12-01--12:20:00,65.84187,188.15811000000002,575.9,1407.19,344.09000000000003,12,197.3,72,482.09000000000003,12,146.79,72,2.56,11,337.75,11,481.81,11,-
2000.9167141013966,336.5173611111111,2000-12-01--12:25:00,65.98061,189.41831000000002,572.79,1407.2,340.74,12,183.,72,449.59000000000003,12,157.74,72,2.6,11,334.40000000000003,11,449.31,11,-
2000.9167235883426,336.5208333333333,2000-12-01--12:30:00,66.13894,190.67427,569.24,1407.2,304.01,12,135.43,72,334.8,12,168.58,72,2.5,11,297.67,11,334.52,11,-
2000.9167330752887,336.52430555555554,2000-12-01--12:35:00,66.31672,191.92548000000002,565.24,1407.2,303.56,12,126.82000000000001,72,315.72,12,176.74,72,2.43,11,297.22,11,315.44,11,-
2000.9167425622345,336.52777777777777,2000-12-01--12:40:00,66.51378000000001,193.17143000000002,560.8100000000001,1407.2,338.73,12,165.6,72,415.52,12,173.13,72,2.48,11,332.39,11,415.24,11,-
2000.9167520491806,336.53125,2000-12-01--12:45:00,66.72994,194.41164,555.94,1407.2,295.3,12,121.79,72,308.28000000000003,12,173.51,72,2.5300000000000002,11,288.96,11,308.,11,-
2000.9167615361264,336.53472222222223,2000-12-01--12:50:00,66.96501,195.64565000000002,550.63,1407.2,330.36,12,160.41,72,409.96000000000004,12,169.95000000000002,72,2.58,11,324.02,11,409.68,11,-
2000.9167710230724,336.5381944444444,2000-12-01--12:55:00,67.21879,196.87302000000003,544.89,1407.21,349.68,12,186.95000000000002,72,482.82,12,162.73,72,2.46,11,343.34000000000003,11,482.54,11,-
2000.9167805100185,336.54166666666663,2000-12-01--13:00:00,67.49103000000001,198.09334,538.72,1407.21,323.77,12,169.11,72,441.73,12,154.66,72,2.56,11,317.43,11,441.45,11,-
2000.9167899969643,336.54513888888886,2000-12-01--13:05:00,67.78152,199.30623000000003,532.12,1407.21,291.17,12,137.86,72,364.57,12,153.31,72,2.47,11,284.83,11,364.29,11,-
2000.9167994839104,336.5486111111111,2000-12-01--13:10:00,68.09001,200.5113,525.1,1407.21,295.41,12,145.78,72,390.67,12,149.63,72,2.56,11,289.07,11,390.39,11,-
2000.9168089708562,336.5520833333333,2000-12-01--13:15:00,68.41623,201.70822,517.66,1407.21,304.01,12,161.34,72,438.58,12,142.67000000000002,72,2.62,11,297.67,11,438.3,11,-
2000.9168184578023,336.55555555555554,2000-12-01--13:20:00,68.75992000000001,202.89669,509.8,1407.21,255.66,12,113.24000000000001,72,312.57,12,142.42000000000002,72,2.5100000000000002,11,249.32,11,312.29,11,-
2000.9168279447483,336.55902777777777,2000-12-01--13:25:00,69.12081,204.0764,501.53000000000003,1407.21,288.38,12,151.12,72,424.01,12,137.26,72,2.36,11,282.04,11,423.73,11,-
2000.9168374316941,336.5625,2000-12-01--13:30:00,69.49859000000001,205.24710000000002,492.85,1407.22,294.41,12,166.35,72,474.96000000000004,12,128.06,72,2.32,11,288.07,11,474.68,11,-
2000.9168469186402,336.56597222222223,2000-12-01--13:35:00,69.89299000000001,206.40856000000002,483.77,1407.22,272.08,12,149.98,72,436.28000000000003,12,122.10000000000001,72,2.45,11,265.74,11,436.,11,-
2000.916856405586,336.5694444444444,2000-12-01--13:40:00,70.3037,207.56056,474.28000000000003,1407.22,265.38,12,145.52,72,431.77,12,119.86,72,2.29,11,259.04,11,431.49,11,-
2000.916865892532,336.57291666666663,2000-12-01--13:45:00,70.73041,208.70292,464.40000000000003,1407.22,217.92000000000002,12,91.08,72,275.99,12,126.84,72,2.15,11,211.58,11,275.71,11,-
2000.916875379478,336.57638888888886,2000-12-01--13:50:00,71.17282,209.83549000000002,454.13,1407.22,240.37,12,112.48,72,348.53000000000003,12,127.89,72,2.05,11,234.03,11,348.25,11,-
2000.916884866424,336.5798611111111,2000-12-01--13:55:00,71.6306,210.95812,443.48,1407.22,283.58,12,156.16,72,495.51,12,127.42,72,2.2800000000000002,11,277.24,11,495.23,11,-
2000.91689435337,336.5833333333333,2000-12-01--14:00:00,72.10343,212.07072000000002,432.44,1407.23,276.1,12,149.08,72,485.13,12,127.02,72,2.25,11,269.76,11,484.85,11,-
2000.9169038403159,336.58680555555554,2000-12-01--14:05:00,72.59100000000001,213.17319,421.03000000000003,1407.23,259.79,12,135.39000000000001,72,452.52,12,124.4,72,2.21,11,253.45000000000002,11,452.24,11,-
2000.916913327262,336.59027777777777,2000-12-01--14:10:00,73.09296,214.26548000000003,409.25,1407.23,267.27,12,148.74,72,511.44,12,118.53,72,2.18,11,260.93,11,511.16,11,-
2000.9169228142077,336.59375,2000-12-01--14:15:00,73.60900000000001,215.34754,397.11,1407.23,271.41,12,165.39000000000001,72,586.08,12,106.02,72,2.44,11,265.07,11,585.8000000000001,11,-
2000.9169323011538,336.59722222222223,2000-12-01--14:20:00,74.13877000000001,216.41936,384.61,1407.23,256.56,12,166.25,72,608.3000000000001,12,90.31,72,2.41,11,250.22,11,608.02,11,-
2000.9169417880998,336.6006944444444,2000-12-01--14:25:00,74.68195,217.48093000000003,371.76,1407.23,228.98000000000002,12,147.68,72,559.03,12,81.3,72,2.46,11,222.64000000000001,11,558.75,11,-
2000.9169512750457,336.60416666666663,2000-12-01--14:30:00,75.23819,218.53229000000002,358.57,1407.24,214.46,12,141.03,72,553.48,12,73.43,72,2.54,11,208.12,11,553.2,11,-
2000.9169607619917,336.60763888888886,2000-12-01--14:35:00,75.80716000000001,219.57347000000001,345.04,1407.24,208.77,12,144.27,72,588.39,12,64.5,72,2.49,11,202.43,11,588.11,11,-
2000.9169702489376,336.6111111111111,2000-12-01--14:40:00,76.38851000000001,220.60453,331.18,1407.24,186.21,12,129.51,72,550.33,12,56.7,72,2.47,11,179.87,11,550.0500000000001,11,-
2000.9169797358836,336.6145833333333,2000-12-01--14:45:00,76.98189,221.62553000000003,316.99,1407.24,157.74,12,104.04,72,461.85,12,53.7,72,2.44,11,151.4,11,461.57,11,-
2000.9169892228297,336.61805555555554,2000-12-01--14:50:00,77.58695,222.63659,302.5,1407.24,122.57000000000001,12,69.44,72,323.06,12,53.13,72,2.11,11,116.23,11,322.78000000000003,11,-
2000.9169987097755,336.62152777777777,2000-12-01--14:55:00,78.20334000000001,223.63779000000002,287.7,1407.24,114.31,12,64.33,72,314.67,12,49.980000000000004,72,1.9100000000000001,11,107.97,11,314.39,11,-
2000.9170081967216,336.625,2000-12-01--15:00:00,78.83069,224.62926000000002,272.6,1407.24,112.86,12,64.32000000000001,72,332.07,12,48.54,72,1.87,11,106.52,11,331.79,11,-
2000.9170176836674,336.62847222222223,2000-12-01--15:05:00,79.46862,225.61113000000003,257.21,1407.25,94.99,12,47.67,72,260.79,12,47.32,72,1.71,11,88.65,11,260.51,11,-
2000.9170271706134,336.6319444444444,2000-12-01--15:10:00,80.11673,226.58355000000003,241.54,1407.25,81.87,12,37.58,72,218.96,12,44.29,72,1.59,11,75.53,11,218.68,11,-
2000.9170366575595,336.63541666666663,2000-12-01--15:15:00,80.77462000000001,227.54667,225.61,1407.25,73.24,12,33.42,72,208.48000000000002,12,39.82,72,1.42,11,66.9,11,208.20000000000002,11,-
2000.9170461445053,336.63888888888886,2000-12-01--15:20:00,81.44183000000001,228.50067,209.42000000000002,1407.25,63.7,12,24.89,72,167.28,12,38.81,72,1.31,11,57.36,11,167.,11,-
2000.9170556314514,336.6423611111111,2000-12-01--15:25:00,82.11788000000001,229.44572000000002,192.98000000000002,1407.25,53.370000000000005,12,13.85,72,101.02,12,39.52,72,1.17,11,47.03,11,100.74000000000001,11,-
2000.9170651183972,336.6458333333333,2000-12-01--15:30:00,82.80224000000001,230.382,176.32,1407.25,51.72,12,13.93,72,111.19,12,37.79,72,1.03,11,45.38,11,110.91,11,-
2000.9170746053433,336.64930555555554,2000-12-01--15:35:00,83.49430000000001,231.30972000000003,159.45000000000002,1407.26,44.35,12,8.540000000000001,72,75.34,12,35.81,72,0.99,11,38.01,11,75.06,11,-
2000.917084092289,336.65277777777777,2000-12-01--15:40:00,84.19335000000001,232.22908,142.37,1407.26,39.84,12,7.67,72,75.86,12,32.17,72,0.92,11,33.5,11,75.58,11,-
2000.9170935792351,336.65625,2000-12-01--15:45:00,84.89775,233.14028000000002,125.15,1407.26,36.37,12,7.3,72,82.05,12,29.07,72,0.93,11,30.03,11,81.77,11,-
2000.9171030661812,336.65972222222223,2000-12-01--15:50:00,85.60822,234.04356,107.76,1407.26,28.82,12,2.02,72,26.41,12,26.8,72,0.84,11,22.48,11,26.13,11,-
2000.917112553127,336.6631944444444,2000-12-01--15:55:00,86.3203,234.93913,90.32000000000001,1407.26,23.29,12,0.74,72,11.540000000000001,12,22.55,72,0.73,11,16.95,11,11.26,11,-
2000.917122040073,336.66666666666663,2000-12-01--16:00:00,87.03355,235.82724000000002,72.83,1407.26,18.6,12,0.63,72,12.13,12,17.97,72,0.71,11,12.26,11,11.85,11,-
2000.917131527019,336.67013888888886,2000-12-01--16:05:00,87.74476000000001,236.70811000000003,55.38,1407.27,12.91,12,0.1,72,2.5500000000000003,12,12.81,72,0.63,11,6.57,11,2.27,11,-
2000.917141013965,336.6736111111111,2000-12-01--16:10:00,88.44907,237.58199000000002,38.09,1407.27,8.07,12,0.04,72,1.42,12,8.03,72,0.55,11,1.73,11,1.1400000000000001,11,-
2000.917150500911,336.6770833333333,2000-12-01--16:15:00,89.13976000000001,238.44912000000002,21.13,1407.27,3.9,12,0.05,72,3.06,12,3.85,72,0.47000000000000003,11,-2.44,11,2.7800000000000002,11,-
2000.9171599878568,336.68055555555554,2000-12-01--16:20:00,89.80816,239.30977000000001,4.71,1407.27,1.11,12,0.,72,0.74,12,1.11,72,0.33,11,-5.23,11,0.46,11,-
2000.917169474803,336.68402777777777,2000-12-01--16:25:00,90.82364000000001,240.16420000000002,0,0.,-0.78,12,-0.01,72,-0.01,12,-0.78,72,0.25,11,-7.12,11,-0.29,11,-
2000.9171789617487,336.6875,2000-12-01--16:30:00,91.73425,241.01265,0,0.,-1.57,12,-0.07,72,-0.07,12,-1.57,72,0.2,11,-7.91,11,-0.35000000000000003,11,-
2000.9171884486948,336.69097222222223,2000-12-01--16:35:00,92.58080000000001,241.85541,0,0.,-1.99,12,-0.11,72,-0.11,12,-1.99,72,0.15,11,-8.33,11,-0.39,11,-
2000.9171979356408,336.6944444444444,2000-12-01--16:40:00,93.41089000000001,242.69274000000001,0,0.,-2.12,12,-0.12,72,-0.12,12,-2.12,72,0.04,11,-8.46,11,-0.4,11,-
2000.9172074225867,336.69791666666663,2000-12-01--16:45:00,94.23687000000001,243.52492,0,0.,-2.61,12,-0.09,72,-0.09,12,-2.61,72,-0.02,11,-8.950000000000001,11,-0.37,11,-
2000.9172169095327,336.70138888888886,2000-12-01--16:50:00,95.06328,244.35222000000002,0,0.,-2.9,12,-0.09,72,-0.09,12,-2.9,72,-0.09,11,-9.24,11,-0.37,11,-
2000.9172263964786,336.7048611111111,2000-12-01--16:55:00,95.89210000000001,245.17494000000002,0,0.,-2.38,12,-0.12,72,-0.12,12,-2.38,72,-0.17,11,-8.72,11,-0.4,11,-
2000.9172358834246,336.7083333333333,2000-12-01--17:00:00,96.72429000000001,245.99337000000003,0,0.,-2.29,12,-0.09,72,-0.09,12,-2.29,72,-0.24,11,-8.63,11,-0.37,11,-
2000.9172453703707,336.71180555555554,2000-12-01--17:05:00,97.56031,246.80778,0,0.,-2.,12,0.02,72,0.02,12,-2.,72,-0.24,11,-8.34,11,-0.26,11,-
2000.9172548573165,336.71527777777777,2000-12-01--17:10:00,98.40038000000001,247.61849,0,0.,-2.2,12,-0.09,72,-0.09,12,-2.2,72,-0.26,11,-8.540000000000001,11,-0.37,11,-
2000.9172643442625,336.71875,2000-12-01--17:15:00,99.24458000000001,248.42579,0,0.,-2.2600000000000002,12,0.05,72,0.05,12,-2.2600000000000002,72,-0.29,11,-8.6,11,-0.23,11,-
2000.9172738312084,336.72222222222223,2000-12-01--17:20:00,100.09289000000001,249.22999000000002,0,0.,-2.,12,0.15,72,0.15,12,-2.,72,-0.23,11,-8.34,11,-0.13,11,-
2000.9172833181544,336.7256944444444,2000-12-01--17:25:00,100.94527000000001,250.03140000000002,0,0.,-2.11,12,0.06,72,0.06,12,-2.11,72,-0.24,11,-8.45,11,-0.22,11,-
2000.9172928051003,336.72916666666663,2000-12-01--17:30:00,101.80162000000001,250.83034,0,0.,-1.86,12,0.13,72,0.13,12,-1.86,72,-0.26,11,-8.2,11,-0.15,11,-
2000.9173022920463,336.73263888888886,2000-12-01--17:35:00,102.66184000000001,251.62713000000002,0,0.,-1.82,12,0.23,72,0.23,12,-1.82,72,-0.24,11,-8.16,11,-0.05,11,-
2000.9173117789924,336.7361111111111,2000-12-01--17:40:00,103.52579000000001,252.42210000000003,0,0.,-1.96,12,0.05,72,0.05,12,-1.96,72,-0.28,11,-8.3,11,-0.23,11,-
2000.9173212659382,336.7395833333333,2000-12-01--17:45:00,104.39334000000001,253.21559000000002,0,0.,-1.47,12,-0.12,72,-0.12,12,-1.47,72,-0.39,11,-7.8100000000000005,11,-0.4,11,-
2000.9173307528843,336.74305555555554,2000-12-01--17:50:00,105.26435000000001,254.00793000000002,0,0.,-1.73,12,-0.07,72,-0.07,12,-1.73,72,-0.45,11,-8.07,11,-0.35000000000000003,11,-
2000.91734023983,336.74652777777777,2000-12-01--17:55:00,106.13868000000001,254.79948000000002,0,0.,-1.61,12,-0.1,72,-0.1,12,-1.61,72,-0.51,11,-7.95,11,-0.38,11,-
2000.9173497267761,336.75,2000-12-01--18:00:00,107.01618,255.59060000000002,0,0.,-1.32,12,-0.14,72,-0.14,12,-1.32,72,-0.65,11,-7.66,11,-0.42,11,-
