Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.749687,275.3854167,1980-10-01--09:15:00,59.89906,134.05378,681.14,1358.14,483.48,12,416.61,72,830.68,12,66.87,72,21.82,11,483.62,11,832.73,11,-
1980.749696,275.3888889,1980-10-01--09:20:00,59.28133,135.31043,693.77,1358.14,493.84,12,428.44,72,838.73,12,65.4,72,22.21,11,493.98,11,840.78,11,-
1980.749706,275.3923611,1980-10-01--09:25:00,58.67726,136.58403,706.04,1358.14,505.14,12,438.74,72,843.96,12,66.4,72,22.21,11,505.28,11,846.01,11,-
1980.749715,275.3958333,1980-10-01--09:30:00,58.08732,137.87481,717.95,1358.15,515.51,12,446.99,72,845.57,12,68.52,72,21.72,11,515.65,11,847.62,11,-
1980.749725,275.3993056,1980-10-01--09:35:00,57.51201,139.18294,729.49,1358.15,523.99,12,454.61,72,846.38,12,69.38,72,22.21,11,524.13,11,848.43,11,-
1980.749734,275.4027778,1980-10-01--09:40:00,56.95184,140.50858,740.66,1358.15,533.41,12,462.88,72,848.79,12,70.53,72,22.12,11,533.55,11,850.84,11,-
1980.749744,275.40625,1980-10-01--09:45:00,56.40731,141.85181,751.45,1358.15,543.3,12,471.4,72,852.01,12,71.9,72,22.7,11,543.44,11,854.06,11,-
1980.749753,275.4097222,1980-10-01--09:50:00,55.87893,143.2127,761.85,1358.16,549.43,12,475.9,72,848.39,12,73.53,72,23.49,11,549.57,11,850.44,11,-
1980.749763,275.4131944,1980-10-01--09:55:00,55.36721,144.59127,771.86,1358.16,557.9,12,484.21,72,852.01,12,73.69,72,23.98,11,558.04,11,854.06,11,-
1980.749772,275.4166667,1980-10-01--10:00:00,54.87268,145.98746,781.48,1358.16,566.38,12,493.02,72,856.84,12,73.36,72,24.47,11,566.52,11,858.89,11,-
1980.749782,275.4201389,1980-10-01--10:05:00,54.39584,147.40119,790.7,1358.16,NA,99,NA,99,NA,99,NA,99,24.37,99,577.36,99,866.94,99,-
1980.749791,275.4236111,1980-10-01--10:10:00,53.93721,148.83229,799.51,1358.17,586.64,12,512.45,72,870.52,12,74.19,72,24.86,11,586.78,11,872.57,11,-
1980.749801,275.4270833,1980-10-01--10:15:00,53.49729,150.28057,807.92,1358.17,592.76,12,516.88,72,868.91,12,75.88,72,24.86,11,592.9,11,870.96,11,-
1980.74981,275.4305556,1980-10-01--10:20:00,53.07661,151.74574,815.92,1358.17,598.89,12,522.72,72,870.12,12,76.17,72,25.05,11,599.03,11,872.17,11,-
1980.74982,275.4340278,1980-10-01--10:25:00,52.67565,153.22747,823.5,1358.18,606.43,12,527.09,72,869.31,12,79.34,72,24.76,11,606.57,11,871.36,11,-
1980.749829,275.4375,1980-10-01--10:30:00,52.2949,154.72533,830.66,1358.18,615.37,12,535.12,72,874.95,12,80.25,72,23.98,11,615.51,11,877,11,-
1980.749839,275.4409722,1980-10-01--10:35:00,51.93485,156.23886,837.4,1358.18,620.55,12,542.43,72,879.78,12,78.12,72,24.56,11,620.69,11,881.83,11,-
1980.749848,275.4444444,1980-10-01--10:40:00,51.59596,157.76749,843.71,1358.18,626.68,12,549.02,72,883.8,12,77.66,72,24.76,11,626.82,11,885.85,11,-
1980.749858,275.4479167,1980-10-01--10:45:00,51.27868,159.31062,849.59,1358.19,632.33,12,553.85,72,885.41,12,78.48,72,24.86,11,632.47,11,887.46,11,-
1980.749867,275.4513889,1980-10-01--10:50:00,50.98343,160.86755,855.04,1358.19,640.81,12,559.43,72,888.63,12,81.38,72,24.76,11,640.95,11,890.68,11,-
1980.749877,275.4548611,1980-10-01--10:55:00,50.71064,162.43752,860.06,1358.19,644.11,12,561.18,72,886.21,12,82.93,72,24.56,11,644.25,11,888.26,11,-
1980.749886,275.4583333,1980-10-01--11:00:00,50.46069,164.01969,864.64,1358.19,652.12,12,568.78,72,893.46,12,83.34,72,24.37,11,652.26,11,895.51,11,-
1980.749896,275.4618056,1980-10-01--11:05:00,50.23394,165.61318,868.78,1358.2,NA,99,NA,99,NA,99,NA,99,24.27,99,655.55,99,893.9,99,-
1980.749905,275.4652778,1980-10-01--11:10:00,50.03073,167.21701,872.48,1358.2,660.6,12,571.87,72,890.24,12,88.73,72,24.17,11,660.74,11,892.29,11,-
1980.749915,275.46875,1980-10-01--11:15:00,49.85136,168.83017,875.73,1358.2,662.48,12,575.04,72,891.85,12,87.44,72,24.17,11,662.62,11,893.9,11,-
1980.749924,275.4722222,1980-10-01--11:20:00,49.69611,170.45159,878.54,1358.21,664.84,12,578.44,72,894.26,12,86.4,72,24.47,11,664.98,11,896.31,11,-
1980.749934,275.4756944,1980-10-01--11:25:00,49.56521,172.08013,880.91,1358.21,668.13,12,579.48,72,893.46,12,88.65,72,24.47,11,668.27,11,895.51,11,-
1980.749943,275.4791667,1980-10-01--11:30:00,49.45888,173.71463,882.83,1358.21,670.02,12,582.57,72,896.27,12,87.45,72,24.56,11,670.16,11,898.32,11,-
1980.749953,275.4826389,1980-10-01--11:35:00,49.37727,175.35388,884.3,1358.21,668.13,12,584.07,72,897.08,12,84.06,72,25.25,11,668.27,11,899.13,11,-
1980.749962,275.4861111,1980-10-01--11:40:00,49.32053,176.99666,885.32,1358.22,670.96,12,584.48,72,896.68,12,86.48,72,24.95,11,671.1,11,898.73,11,-
1980.749972,275.4895833,1980-10-01--11:45:00,49.28874,178.64169,885.9,1358.22,672.37,12,584.86,72,896.68,12,87.51,72,24.86,11,672.51,11,898.73,11,-
1980.749981,275.4930556,1980-10-01--11:50:00,49.28194,180.2877,886.02,1358.22,673.78,12,587.55,72,900.69,12,86.23,72,24.86,11,673.92,11,902.74,11,-
1980.749991,275.4965278,1980-10-01--11:55:00,49.30017,181.93342,885.69,1358.23,670.02,12,581.83,72,892.25,12,88.19,72,24.86,11,670.16,11,894.3,11,-
1980.75,275.5,1980-10-01--12:00:00,49.34337,183.57757,884.92,1358.23,668.13,12,578.44,72,887.82,12,89.69,72,25.05,11,668.27,11,889.87,11,-
1980.750009,275.5034722,1980-10-01--12:05:00,49.4115,185.21887,883.69,1358.23,NA,99,NA,99,NA,99,NA,99,25.35,99,668.74,99,897.92,99,-
1980.750019,275.5069444,1980-10-01--12:10:00,49.50443,186.85609,882.02,1358.23,665.78,12,581.77,72,895.87,12,84.01,72,25.54,11,665.92,11,897.92,11,-
1980.750028,275.5104167,1980-10-01--12:15:00,49.62203,188.48799,879.9,1358.24,663.42,12,579.33,72,894.26,12,84.09,72,25.93,11,663.56,11,896.31,11,-
1980.750038,275.5138889,1980-10-01--12:20:00,49.7641,190.11339,877.34,1358.24,661.06,12,577.12,72,893.46,12,83.94,72,25.84,11,661.2,11,895.51,11,-
1980.750047,275.5173611,1980-10-01--12:25:00,49.93043,191.73113,874.32,1358.24,659.18,12,577.47,72,897.08,12,81.71,72,25.84,11,659.32,11,899.13,11,-
1980.750057,275.5208333,1980-10-01--12:30:00,50.12076,193.34011,870.87,1358.24,653.06,12,570.54,72,889.84,12,82.52,72,26.03,11,653.2,11,891.89,11,-
1980.750066,275.5243056,1980-10-01--12:35:00,50.33481,194.93928,866.97,1358.25,651.17,12,566.96,72,888.23,12,84.21,72,26.03,11,651.31,11,890.28,11,-
1980.750076,275.5277778,1980-10-01--12:40:00,50.57226,196.52765,862.63,1358.25,649.76,12,564.37,72,888.63,12,85.39,72,25.74,11,649.9,11,890.68,11,-
1980.750085,275.53125,1980-10-01--12:45:00,50.83276,198.10428,857.85,1358.25,644.11,12,560.23,72,887.02,12,83.88,72,25.74,11,644.25,11,889.07,11,-
1980.750095,275.5347222,1980-10-01--12:50:00,51.11593,199.6683,852.64,1358.26,639.87,12,555.05,72,884.2,12,84.82,72,25.93,11,640.01,11,886.25,11,-
1980.750104,275.5381944,1980-10-01--12:55:00,51.42138,201.21892,846.99,1358.26,634.68,12,552.89,72,886.62,12,81.79,72,26.13,11,634.82,11,888.67,11,-
1980.750114,275.5416667,1980-10-01--13:00:00,51.74869,202.7554,840.92,1358.26,627.15,12,545.93,72,881.79,12,81.22,72,26.42,11,627.29,11,883.84,11,-
1980.750123,275.5451389,1980-10-01--13:05:00,52.09742,204.27708,834.41,1358.26,NA,99,NA,99,NA,99,NA,99,26.42,99,623.99,99,888.67,99,-
1980.750133,275.5486111,1980-10-01--13:10:00,52.46711,205.78338,827.48,1358.27,618.2,12,537.94,72,883,12,80.26,72,26.33,11,618.34,11,885.05,11,-
1980.750142,275.5520833,1980-10-01--13:15:00,52.85729,207.27377,820.13,1358.27,609.25,12,527.81,72,874.14,12,81.44,72,26.13,11,609.39,11,876.19,11,-
1980.750152,275.5555556,1980-10-01--13:20:00,53.26748,208.74781,812.36,1358.27,601.71,12,521.84,72,872.53,12,79.87,72,26.52,11,601.85,11,874.58,11,-
1980.750161,275.5590278,1980-10-01--13:25:00,53.69718,210.20511,804.17,1358.28,593.23,12,513.97,72,868.11,12,79.26,72,26.52,11,593.37,11,870.16,11,-
1980.750171,275.5625,1980-10-01--13:30:00,54.14589,211.64536,795.58,1358.28,585.23,12,505.17,72,862.47,12,80.06,72,26.72,11,585.37,11,864.52,11,-
1980.75018,275.5659722,1980-10-01--13:35:00,54.61311,213.06833,786.57,1358.28,575.81,12,498.06,72,860.06,12,77.75,72,26.91,11,575.95,11,862.11,11,-
1980.75019,275.5694444,1980-10-01--13:40:00,55.09832,214.47381,777.17,1358.28,568.27,12,490.72,72,857.64,12,77.55,72,26.72,11,568.41,11,859.69,11,-
1980.750199,275.5729167,1980-10-01--13:45:00,55.60101,215.86168,767.37,1358.29,562.61,12,484.07,72,856.84,12,78.54,72,26.62,11,562.75,11,858.89,11,-
1980.750209,275.5763889,1980-10-01--13:50:00,56.12067,217.23188,757.17,1358.29,555.08,12,479.66,72,860.46,12,75.42,72,26.91,11,555.22,11,862.51,11,-
1980.750218,275.5798611,1980-10-01--13:55:00,56.65677,218.58439,746.59,1358.29,548.95,12,475.61,72,865.29,12,73.34,72,26.91,11,549.09,11,867.34,11,-
1980.750228,275.5833333,1980-10-01--14:00:00,57.2088,219.91923,735.62,1358.29,540.95,12,469.06,72,866.1,12,71.89,72,26.72,11,541.09,11,868.15,11,-
1980.750237,275.5868056,1980-10-01--14:05:00,57.77627,221.23649,724.28,1358.3,NA,99,NA,99,NA,99,NA,99,26.72,99,534.02,99,866.13,99,-
1980.750247,275.5902778,1980-10-01--14:10:00,58.35866,222.53628,712.56,1358.3,523.99,12,453.3,72,864.08,12,70.69,72,26.91,11,524.13,11,866.13,11,-
1980.750256,275.59375,1980-10-01--14:15:00,58.95548,223.81877,700.48,1358.3,513.16,12,443.74,72,860.46,12,69.42,72,26.91,11,513.3,11,862.51,11,-
1980.750266,275.5972222,1980-10-01--14:20:00,59.56623,225.08415,688.04,1358.31,501.85,12,431.99,72,852.82,12,69.86,72,26.91,11,501.99,11,854.87,11,-
1980.750275,275.6006944,1980-10-01--14:25:00,60.19043,226.33266,675.24,1358.31,491.96,12,421.55,72,847.99,12,70.41,72,26.72,11,492.1,11,850.04,11,-
1980.750285,275.6041667,1980-10-01--14:30:00,60.82761,227.56454,662.09,1358.31,482.06,12,413.73,72,848.79,12,68.33,72,26.72,11,482.2,11,850.84,11,-
1980.750294,275.6076389,1980-10-01--14:35:00,61.47729,228.78009,648.6,1358.31,468.87,12,399.73,72,837.12,12,69.14,72,26.42,11,469.01,11,839.17,11,-
1980.750304,275.6111111,1980-10-01--14:40:00,62.13902,229.97962,634.78,1358.32,458.04,12,390.65,72,835.92,12,67.39,72,26.62,11,458.18,11,837.97,11,-
1980.750313,275.6145833,1980-10-01--14:45:00,62.81234,231.16345,620.62,1358.32,447.2,12,381.94,72,835.92,12,65.26,72,26.42,11,447.34,11,837.97,11,-
1980.750323,275.6180556,1980-10-01--14:50:00,63.49682,232.33194,606.15,1358.32,434.48,12,369.97,72,829.08,12,64.51,72,26.42,11,434.62,11,831.13,11,-
1980.750332,275.6215278,1980-10-01--14:55:00,64.19202,233.48545,591.36,1358.32,419.89,12,356.92,72,819.83,12,62.97,72,26.91,11,420.03,11,821.88,11,-
1980.750342,275.625,1980-10-01--15:00:00,64.89752,234.62437,576.26,1358.33,406.23,12,345.07,72,813.39,12,61.16,72,26.82,11,406.37,11,815.44,11,-
1980.750351,275.6284722,1980-10-01--15:05:00,65.61291,235.74907,560.85,1358.33,NA,99,NA,99,NA,99,NA,99,26.72,99,393.17,99,811.82,99,-
1980.750361,275.6319444,1980-10-01--15:10:00,66.33778,236.85997,545.16,1358.33,379.37,12,322.9,72,804.54,12,56.47,72,26.82,11,379.51,11,806.59,11,-
1980.75037,275.6354167,1980-10-01--15:15:00,67.07173,237.95748,529.18,1358.34,363.83,12,307.95,72,790.46,12,55.88,72,26.82,11,363.97,11,792.51,11,-
1980.750379,275.6388889,1980-10-01--15:20:00,67.81439,239.04201,512.92,1358.34,348.76,12,294.08,72,778.79,12,54.68,72,26.62,11,348.9,11,780.84,11,-
1980.750389,275.6423611,1980-10-01--15:25:00,68.56537,240.11399,496.39,1358.34,333.21,12,280.77,72,768.32,12,52.44,72,26.62,11,333.35,11,770.37,11,-
1980.750398,275.6458333,1980-10-01--15:30:00,69.32431,241.17385,479.6,1358.34,319.08,12,268.72,72,761.08,12,50.36,72,26.52,11,319.22,11,763.13,11,-
1980.750408,275.6493056,1980-10-01--15:35:00,70.09083,242.22201,462.56,1358.35,304,12,255.74,72,751.02,12,48.26,72,26.52,11,304.14,11,753.07,11,-
1980.750417,275.6527778,1980-10-01--15:40:00,70.86459,243.25891,445.27,1358.35,288.93,12,241.57,72,736.95,12,47.36,72,26.62,11,289.07,11,739,11,-
1980.750427,275.65625,1980-10-01--15:45:00,71.64524,244.285,427.74,1358.35,273.86,12,228.64,72,726.08,12,45.22,72,26.52,11,274,11,728.13,11,-
1980.750436,275.6597222,1980-10-01--15:50:00,72.43243,245.30069,409.99,1358.36,258.79,12,215.02,72,712.4,12,43.77,72,26.82,11,258.93,11,714.45,11,-
1980.750446,275.6631944,1980-10-01--15:55:00,73.22582,246.30644,392.02,1358.36,242.77,12,200.03,72,693.09,12,42.74,72,26.82,11,242.91,11,695.14,11,-
1980.750455,275.6666667,1980-10-01--16:00:00,74.02508,247.30267,373.84,1358.36,227.69,12,185.43,72,673.77,12,42.26,72,26.82,11,227.83,11,675.82,11,-
1980.750465,275.6701389,1980-10-01--16:05:00,74.82986,248.28982,355.47,1358.36,NA,99,NA,99,NA,99,NA,99,26.82,99,213.23,99,662.15,99,-
1980.750474,275.6736111,1980-10-01--16:10:00,75.63983,249.26833,336.9,1358.37,195.19,12,156.63,72,631.53,12,38.56,72,26.72,11,195.33,11,633.58,11,-
1980.750484,275.6770833,1980-10-01--16:15:00,76.45465,250.23862,318.15,1358.37,181.05,12,143.2,72,611.41,12,37.85,72,26.42,11,181.19,11,613.46,11,-
1980.750493,275.6805556,1980-10-01--16:20:00,77.27397,251.20114,299.23,1358.37,167.39,12,130.43,72,592.1,12,36.96,72,26.23,11,167.53,11,594.15,11,-
1980.750503,275.6840278,1980-10-01--16:25:00,78.09744,252.15629,280.16,1358.37,153.74,12,117.89,72,571.58,12,35.85,72,26.23,11,153.88,11,573.63,11,-
1980.750512,275.6875,1980-10-01--16:30:00,78.92466,253.10452,260.94,1358.38,140.08,12,105.09,72,547.04,12,34.99,72,26.13,11,140.22,11,549.09,11,-
1980.750522,275.6909722,1980-10-01--16:35:00,79.75525,254.04625,241.59,1358.38,124.06,12,91.21,72,512.84,12,32.85,72,25.93,11,124.2,11,514.89,11,-
1980.750531,275.6944444,1980-10-01--16:40:00,80.58875,254.9819,222.12,1358.38,108.98,12,78.66,72,481.06,12,30.32,72,25.35,11,109.12,11,483.11,11,-
1980.750541,275.6979167,1980-10-01--16:45:00,81.42467,255.91189,202.55,1358.39,95.32,12,67.23,72,450.88,12,28.09,72,25.05,11,95.46,11,452.93,11,-
1980.75055,275.7013889,1980-10-01--16:50:00,82.26244,256.83663,182.89,1358.39,81.67,12,55.72,72,413.87,12,25.95,72,24.76,11,81.81,11,415.92,11,-
1980.75056,275.7048611,1980-10-01--16:55:00,83.1014,257.75655,163.16,1358.39,68.47,12,44.83,72,373.23,12,23.64,72,24.47,11,68.61,11,375.28,11,-
1980.750569,275.7083333,1980-10-01--17:00:00,83.94071,258.67206,143.39,1358.39,56.7,12,35.02,72,331.79,12,21.68,72,24.07,11,56.84,11,333.84,11,-
1980.750579,275.7118056,1980-10-01--17:05:00,84.77859,259.58358,123.62,1358.4,NA,99,NA,99,NA,99,NA,99,23.88,99,46.01,99,287.56,99,-
1980.750588,275.7152778,1980-10-01--17:10:00,85.61539,260.4915,103.85,1358.4,35.03,12,17.89,72,234.02,12,17.14,72,23.09,11,35.17,11,236.07,11,-
1980.750598,275.71875,1980-10-01--17:15:00,86.44588,261.39626,84.21,1358.4,26.08,12,11.56,72,186.55,12,14.52,72,22.8,11,26.22,11,188.6,11,-
1980.750607,275.7222222,1980-10-01--17:20:00,87.26887,262.29825,64.73,1358.4,17.6,12,6.11,72,128.2,12,11.49,72,22.31,11,17.74,11,130.25,11,-
1980.750617,275.7256944,1980-10-01--17:25:00,88.0793,263.19788,45.53,1358.41,11.47,12,2.54,72,75.9,12,8.93,72,21.72,11,11.61,11,77.95,11,-
1980.750626,275.7291667,1980-10-01--17:30:00,88.86949,264.09557,26.8,1358.41,7.23,12,0.77,72,38.88,12,6.46,72,21.14,11,7.37,11,40.93,11,-
1980.750636,275.7326389,1980-10-01--17:35:00,89.62903,264.99172,8.8,1358.41,4.41,92,0.09,92,13.54,92,4.32,92,20.65,11,4.55,91,15.59,91,-
1980.750645,275.7361111,1980-10-01--17:40:00,90.66126,265.88675,0,0,1.58,12,0.26,72,0.26,12,1.58,72,20.16,11,1.72,11,2.31,11,-
1980.750655,275.7395833,1980-10-01--17:45:00,91.68548,266.78106,0,0,0.17,12,-0.55,72,-0.55,12,0.17,72,19.77,11,0.31,11,1.5,11,-
1980.750664,275.7430556,1980-10-01--17:50:00,92.61252,267.67506,0,0,-0.3,12,-1.35,72,-1.35,12,-0.3,72,19.47,11,-0.16,11,0.7,11,-
1980.750674,275.7465278,1980-10-01--17:55:00,93.51317,268.56918,0,0,-0.77,12,-0.95,72,-0.95,12,-0.77,72,19.28,11,-0.63,11,1.1,11,-
1980.750683,275.75,1980-10-01--18:00:00,94.40296,269.46381,0,0,-0.77,12,-0.55,72,-0.55,12,-0.77,72,19.18,11,-0.63,11,1.5,11,-
1980.750693,275.7534722,1980-10-01--18:05:00,95.28714,270.35939,0,0,NA,99,NA,99,NA,99,NA,99,19.77,99,-0.16,99,3.92,99,-
1980.750702,275.7569444,1980-10-01--18:10:00,96.16792,271.25632,0,0,-1.25,12,-0.55,72,-0.55,12,-1.25,72,18.89,11,-1.11,11,1.5,11,-
1980.750712,275.7604167,1980-10-01--18:15:00,97.0463,272.15504,0,0,-0.3,12,-0.55,72,-0.55,12,-0.3,72,18.79,11,-0.16,11,1.5,11,-
1980.750721,275.7638889,1980-10-01--18:20:00,97.92275,273.05596,0,0,-0.3,12,-0.14,72,-0.14,12,-0.3,72,18.79,11,-0.16,11,1.91,11,-
1980.75073,275.7673611,1980-10-01--18:25:00,98.79749,273.95952,0,0,0.17,12,-0.14,72,-0.14,12,0.17,72,18.69,11,0.31,11,1.91,11,-
1980.75074,275.7708333,1980-10-01--18:30:00,99.67054,274.86614,0,0,0.17,12,1.06,72,1.06,12,0.17,72,18.69,11,0.31,11,3.11,11,-
1980.750749,275.7743056,1980-10-01--18:35:00,100.54189,275.77628,0,0,0.17,12,0.26,72,0.26,12,0.17,72,18.89,11,0.31,11,2.31,11,-
1980.750759,275.7777778,1980-10-01--18:40:00,101.41141,276.69036,0,0,0.64,12,0.26,72,0.26,12,0.64,72,18.98,11,0.78,11,2.31,11,-
1980.750768,275.78125,1980-10-01--18:45:00,102.27898,277.60884,0,0,-0.3,12,0.26,72,0.26,12,-0.3,72,18.69,11,-0.16,11,2.31,11,-
1980.750778,275.7847222,1980-10-01--18:50:00,103.14444,278.53217,0,0,0.64,12,1.06,72,1.06,12,0.64,72,18.79,11,0.78,11,3.11,11,-
1980.750787,275.7881944,1980-10-01--18:55:00,104.00759,279.46081,0,0,0.64,12,1.06,72,1.06,12,0.64,72,18.89,11,0.78,11,3.11,11,-
1980.750797,275.7916667,1980-10-01--19:00:00,104.86823,280.39523,0,0,0.17,12,0.26,72,0.26,12,0.17,72,18.89,11,0.31,11,2.31,11,-
1980.750806,275.7951389,1980-10-01--19:05:00,105.72616,281.3359,0,0,NA,99,NA,99,NA,99,NA,99,19.18,99,1.26,99,3.92,99,-
1980.750816,275.7986111,1980-10-01--19:10:00,106.58114,282.2833,0,0,-0.3,12,-0.55,72,-0.55,12,-0.3,72,18.69,11,-0.16,11,1.5,11,-
1980.750825,275.8020833,1980-10-01--19:15:00,107.43293,283.23791,0,0,-0.3,12,-0.55,72,-0.55,12,-0.3,72,18.4,11,-0.16,11,1.5,11,-
1980.750835,275.8055556,1980-10-01--19:20:00,108.28131,284.20023,0,0,-0.77,12,-0.55,72,-0.55,12,-0.77,72,18,11,-0.63,11,1.5,11,-
1980.750844,275.8090278,1980-10-01--19:25:00,109.12599,285.17076,0,0,0.17,12,-1.35,72,-1.35,12,0.17,72,18,11,0.31,11,0.7,11,-
1980.750854,275.8125,1980-10-01--19:30:00,109.96674,286.15002,0,0,-0.77,12,-0.95,72,-0.95,12,-0.77,72,17.42,11,-0.63,11,1.1,11,-
1980.750863,275.8159722,1980-10-01--19:35:00,110.80326,287.13851,0,0,-0.77,12,-1.75,72,-1.75,12,-0.77,72,17.03,11,-0.63,11,0.3,11,-
1980.750873,275.8194444,1980-10-01--19:40:00,111.63529,288.13677,0,0,-1.71,12,-0.55,72,-0.55,12,-1.71,72,16.54,11,-1.57,11,1.5,11,-
1980.750882,275.8229167,1980-10-01--19:45:00,112.46252,289.14533,0,0,-1.71,12,-0.95,72,-0.95,12,-1.71,72,16.24,11,-1.57,11,1.1,11,-
1980.750892,275.8263889,1980-10-01--19:50:00,113.28465,290.16473,0,0,-2.19,12,-2.15,72,-2.15,12,-2.19,72,15.46,11,-2.05,11,-0.1,11,-
1980.750901,275.8298611,1980-10-01--19:55:00,114.10138,291.19553,0,0,-2.19,12,-2.96,72,-2.96,12,-2.19,72,14.77,11,-2.05,11,-0.91,11,-
1980.750911,275.8333333,1980-10-01--20:00:00,114.91237,292.23827,0,0,-2.19,12,-2.56,72,-2.56,12,-2.19,72,14.38,11,-2.05,11,-0.51,11,-
1980.75092,275.8368056,1980-10-01--20:05:00,115.71731,293.29353,0,0,NA,99,NA,99,NA,99,NA,99,14.19,99,-1.57,99,1.91,99,-
1980.75093,275.8402778,1980-10-01--20:10:00,116.51584,294.36187,0,0,-1.71,12,-1.35,72,-1.35,12,-1.71,72,13.6,11,-1.57,11,0.7,11,-
1980.750939,275.84375,1980-10-01--20:15:00,117.3076,295.44388,0,0,-0.77,12,-0.55,72,-0.55,12,-0.77,72,13.6,11,-0.63,11,1.5,11,-
1980.750949,275.8472222,1980-10-01--20:20:00,118.09222,296.54014,0,0,-0.3,12,-0.14,72,-0.14,12,-0.3,72,13.79,11,-0.16,11,1.91,11,-
1980.750958,275.8506944,1980-10-01--20:25:00,118.86934,297.65124,0,0,-0.77,12,-0.95,72,-0.95,12,-0.77,72,13.21,11,-0.63,11,1.1,11,-
1980.750968,275.8541667,1980-10-01--20:30:00,119.63854,298.77776,0,0,-1.25,12,-0.14,72,-0.14,12,-1.25,72,12.82,11,-1.11,11,1.91,11,-
1980.750977,275.8576389,1980-10-01--20:35:00,120.39943,299.92031,0,0,-1.71,12,-1.35,72,-1.35,12,-1.71,72,12.42,11,-1.57,11,0.7,11,-
1980.750987,275.8611111,1980-10-01--20:40:00,121.15157,301.07948,0,0,-0.3,12,-0.14,72,-0.14,12,-0.3,72,12.62,11,-0.16,11,1.91,11,-
1980.750996,275.8645833,1980-10-01--20:45:00,121.89454,302.25586,0,0,-0.3,12,0.26,72,0.26,12,-0.3,72,12.52,11,-0.16,11,2.31,11,-
1980.751006,275.8680556,1980-10-01--20:50:00,122.62788,303.45005,0,0,-0.3,12,-0.95,72,-0.95,12,-0.3,72,11.93,11,-0.16,11,1.1,11,-
1980.751015,275.8715278,1980-10-01--20:55:00,123.35113,304.66263,0,0,-0.77,12,-0.14,72,-0.14,12,-0.77,72,11.74,11,-0.63,11,1.91,11,-
1980.751025,275.875,1980-10-01--21:00:00,124.06381,305.89417,0,0,-0.77,12,-1.35,72,-1.35,12,-0.77,72,11.25,11,-0.63,11,0.7,11,-
1980.751034,275.8784722,1980-10-01--21:05:00,124.76541,307.14526,0,0,NA,99,NA,99,NA,99,NA,99,11.64,99,-0.63,99,2.31,99,-
1980.751044,275.8819444,1980-10-01--21:10:00,125.45542,308.41643,0,0,-0.77,12,-0.55,72,-0.55,12,-0.77,72,10.66,11,-0.63,11,1.5,11,-
1980.751053,275.8854167,1980-10-01--21:15:00,126.13333,309.70822,0,0,-0.3,12,0.26,72,0.26,12,-0.3,72,10.86,11,-0.16,11,2.31,11,-
1980.751063,275.8888889,1980-10-01--21:20:00,126.79858,311.02115,0,0,-0.3,12,-0.14,72,-0.14,12,-0.3,72,10.56,11,-0.16,11,1.91,11,-
1980.751072,275.8923611,1980-10-01--21:25:00,127.45061,312.35571,0,0,-0.77,12,-0.95,72,-0.95,12,-0.77,72,10.17,11,-0.63,11,1.1,11,-
1980.751082,275.8958333,1980-10-01--21:30:00,128.08886,313.71236,0,0,-0.3,12,-0.14,72,-0.14,12,-0.3,72,10.07,11,-0.16,11,1.91,11,-
1980.751091,275.8993056,1980-10-01--21:35:00,128.71273,315.0915,0,0,0.17,12,0.26,72,0.26,12,0.17,72,10.17,11,0.31,11,2.31,11,-
1980.7511,275.9027778,1980-10-01--21:40:00,129.32163,316.49353,0,0,0.17,12,0.66,72,0.66,12,0.17,72,10.27,11,0.31,11,2.71,11,-
1980.75111,275.90625,1980-10-01--21:45:00,129.91493,317.91878,0,0,0.17,12,0.66,72,0.66,12,0.17,72,9.98,11,0.31,11,2.71,11,-
1980.751119,275.9097222,1980-10-01--21:50:00,130.49202,319.36752,0,0,0.17,12,1.06,72,1.06,12,0.17,72,10.07,11,0.31,11,3.11,11,-
1980.751129,275.9131944,1980-10-01--21:55:00,131.05225,320.83998,0,0,-0.3,12,0.26,72,0.26,12,-0.3,72,9.98,11,-0.16,11,2.31,11,-
1980.751138,275.9166667,1980-10-01--22:00:00,131.59497,322.3363,0,0,0.64,12,0.26,72,0.26,12,0.64,72,9.98,11,0.78,11,2.31,11,-
1980.751148,275.9201389,1980-10-01--22:05:00,132.11954,323.85657,0,0,NA,99,NA,99,NA,99,NA,99,10.66,99,1.72,99,5.13,99,-
1980.751157,275.9236111,1980-10-01--22:10:00,132.6253,325.40079,0,0,0.64,12,0.26,72,0.26,12,0.64,72,10.07,11,0.78,11,2.31,11,-
1980.751167,275.9270833,1980-10-01--22:15:00,133.11158,326.96886,0,0,0.17,12,0.26,72,0.26,12,0.17,72,9.98,11,0.31,11,2.31,11,-
1980.751176,275.9305556,1980-10-01--22:20:00,133.57771,328.56061,0,0,0.17,12,-0.14,72,-0.14,12,0.17,72,9.78,11,0.31,11,1.91,11,-
1980.751186,275.9340278,1980-10-01--22:25:00,134.02305,330.17575,0,0,0.17,12,-0.14,72,-0.14,12,0.17,72,9.68,11,0.31,11,1.91,11,-
