Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.498302,183.3784722,1980-07-01--09:05:00,42.48087,106.91473,970.1,1315.38,NA,99,NA,99,NA,99,NA,99,28.48,99,735.16,99,856.48,99,-
1980.498311,183.3819444,1980-07-01--09:10:00,41.65076,108.10153,982.86,1315.38,747.05,12,640.05,72,856.59,12,107,72,27.7,11,747.88,11,858.09,11,-
1980.498321,183.3854167,1980-07-01--09:15:00,40.82632,109.31669,995.34,1315.38,758.83,12,649.39,72,858.19,12,109.44,72,27.5,11,759.66,11,859.69,11,-
1980.49833,183.3888889,1980-07-01--09:20:00,40.00805,110.56194,1007.52,1315.38,769.19,12,659.8,72,861.41,12,109.39,72,27.99,11,770.02,11,862.91,11,-
1980.49834,183.3923611,1980-07-01--09:25:00,39.1965,111.8391,1019.4,1315.38,779.56,12,666.02,72,859.4,12,113.54,72,28.09,11,780.39,11,860.9,11,-
1980.498349,183.3958333,1980-07-01--09:30:00,38.39227,113.15009,1030.96,1315.38,792.74,12,678,72,865.04,12,114.74,72,27.79,11,793.57,11,866.54,11,-
1980.498359,183.3993056,1980-07-01--09:35:00,37.59597,114.49691,1042.22,1315.38,803.11,12,692.73,72,874.29,12,110.38,72,28.87,11,803.94,11,875.79,11,-
1980.498368,183.4027778,1980-07-01--09:40:00,36.80827,115.88168,1053.15,1315.38,813.94,12,705.15,72,880.73,12,108.79,72,29.16,11,814.77,11,882.23,11,-
1980.498378,183.40625,1980-07-01--09:45:00,36.02988,117.3066,1063.76,1315.38,823.83,12,712.9,72,881.53,12,110.93,72,28.97,11,824.66,11,883.03,11,-
1980.498387,183.4097222,1980-07-01--09:50:00,35.26158,118.77396,1074.04,1315.38,833.25,12,721.11,72,883.14,12,112.14,72,29.26,11,834.08,11,884.64,11,-
1980.498397,183.4131944,1980-07-01--09:55:00,34.50417,120.28613,1083.98,1315.38,841.73,12,728.45,72,883.95,12,113.28,72,29.36,11,842.56,11,885.45,11,-
1980.498406,183.4166667,1980-07-01--10:00:00,33.75853,121.84558,1093.59,1315.38,849.27,12,735.91,72,885.16,12,113.36,72,30.05,11,850.1,11,886.66,11,-
1980.498416,183.4201389,1980-07-01--10:05:00,33.02559,123.45483,1102.85,1315.38,NA,99,NA,99,NA,99,NA,99,30.73,99,857.16,99,887.86,99,-
1980.498425,183.4236111,1980-07-01--10:10:00,32.30636,125.11647,1111.76,1315.38,866.22,12,750.18,72,887.57,12,116.04,72,30.34,11,867.05,11,889.07,11,-
1980.498435,183.4270833,1980-07-01--10:15:00,31.60189,126.83309,1120.32,1315.38,876.12,12,758.69,72,890.79,12,117.43,72,30.34,11,876.95,11,892.29,11,-
1980.498444,183.4305556,1980-07-01--10:20:00,30.91332,128.60734,1128.52,1315.38,883.66,12,767.36,72,894.41,12,116.3,72,30.83,11,884.49,11,895.91,11,-
1980.498454,183.4340278,1980-07-01--10:25:00,30.24187,130.44179,1136.36,1315.38,890.73,12,771.3,72,892.8,12,119.43,72,30.93,11,891.56,11,894.3,11,-
1980.498463,183.4375,1980-07-01--10:30:00,29.58881,132.339,1143.84,1315.38,900.14,12,778.82,72,895.62,12,121.32,72,30.63,11,900.97,11,897.12,11,-
1980.498473,183.4409722,1980-07-01--10:35:00,28.9555,134.30137,1150.95,1315.38,907.69,12,785.07,72,897.23,12,122.62,72,30.83,11,908.52,11,898.73,11,-
1980.498482,183.4444444,1980-07-01--10:40:00,28.34338,136.33117,1157.69,1315.38,914.28,12,789.31,72,896.82,12,124.97,72,31.22,11,915.11,11,898.32,11,-
1980.498492,183.4479167,1980-07-01--10:45:00,27.75396,138.43041,1164.05,1315.38,920.4,12,791.51,72,894.41,12,128.89,72,30.73,11,921.23,11,895.91,11,-
1980.498501,183.4513889,1980-07-01--10:50:00,27.18882,140.6008,1170.03,1315.38,927.94,12,798.45,72,897.63,12,129.49,72,31.02,11,928.77,11,899.13,11,-
1980.498511,183.4548611,1980-07-01--10:55:00,26.6496,142.84366,1175.64,1315.38,930.76,12,799.75,72,894.81,12,131.01,72,31.32,11,931.59,11,896.31,11,-
1980.49852,183.4583333,1980-07-01--11:00:00,26.13799,145.1598,1180.86,1315.38,939.24,12,808.73,72,900.85,12,130.51,72,31.42,11,940.07,11,902.35,11,-
1980.49853,183.4618056,1980-07-01--11:05:00,25.65573,147.54947,1185.7,1315.38,NA,99,NA,99,NA,99,NA,99,31.32,99,946.19,99,901.95,99,-
1980.498539,183.4652778,1980-07-01--11:10:00,25.20459,150.01221,1190.14,1315.38,949.14,12,816.53,72,902.45,12,132.61,72,31.32,11,949.97,11,903.95,11,-
1980.498548,183.46875,1980-07-01--11:15:00,24.78635,152.54677,1194.2,1315.38,956.67,12,822.24,72,905.67,12,134.43,72,31.22,11,957.5,11,907.17,11,-
1980.498558,183.4722222,1980-07-01--11:20:00,24.40276,155.15102,1197.87,1315.38,957.14,12,824.02,72,904.86,12,133.12,72,31.22,11,957.97,11,906.36,11,-
1980.498567,183.4756944,1980-07-01--11:25:00,24.05555,157.82184,1201.14,1315.38,959.49,12,827.01,72,905.67,12,132.48,72,31.32,11,960.32,11,907.17,11,-
1980.498577,183.4791667,1980-07-01--11:30:00,23.74637,160.55512,1204.01,1315.38,964.21,12,831.57,72,908.48,12,132.64,72,31.51,11,965.04,11,909.98,11,-
1980.498586,183.4826389,1980-07-01--11:35:00,23.47678,163.34567,1206.49,1315.38,962.32,12,827.38,72,902.05,12,134.94,72,31.61,11,963.15,11,903.55,11,-
1980.498596,183.4861111,1980-07-01--11:40:00,23.24819,166.18724,1208.57,1315.38,967.04,12,835.46,72,909.29,12,131.58,72,31.91,11,967.87,11,910.79,11,-
1980.498605,183.4895833,1980-07-01--11:45:00,23.06187,169.07257,1210.25,1315.38,968.91,12,834.4,72,906.87,12,134.51,72,31.71,11,969.74,11,908.37,11,-
1980.498615,183.4930556,1980-07-01--11:50:00,22.91887,171.9935,1211.54,1315.38,966.1,12,832.32,72,903.66,12,133.78,72,32,11,966.93,11,905.16,11,-
1980.498624,183.4965278,1980-07-01--11:55:00,22.82003,174.94107,1212.42,1315.38,973.15,12,840.34,72,911.7,12,132.81,72,32,11,973.98,11,913.2,11,-
1980.498634,183.5,1980-07-01--12:00:00,22.76595,177.9057,1212.9,1315.37,972.69,12,838.08,72,908.89,12,134.61,72,32,11,973.52,11,910.39,11,-
1980.498643,183.5034722,1980-07-01--12:05:00,22.75696,180.87742,1212.98,1315.37,NA,99,NA,99,NA,99,NA,99,32.59,99,973.04,99,911.19,99,-
1980.498653,183.5069444,1980-07-01--12:10:00,22.7931,183.8461,1212.66,1315.37,971.28,12,838.28,72,909.29,12,133,72,32.59,11,972.11,11,910.79,11,-
1980.498662,183.5104167,1980-07-01--12:15:00,22.87416,186.80165,1211.93,1315.37,967.97,12,832.6,72,903.66,12,135.37,72,32.69,11,968.8,11,905.16,11,-
1980.498672,183.5138889,1980-07-01--12:20:00,22.99965,189.73434,1210.81,1315.37,966.56,12,831.45,72,903.25,12,135.11,72,33.08,11,967.39,11,904.75,11,-
1980.498681,183.5173611,1980-07-01--12:25:00,23.16883,192.63493,1209.29,1315.37,967.97,12,831.51,72,904.46,12,136.46,72,32.88,11,968.8,11,905.96,11,-
1980.498691,183.5208333,1980-07-01--12:30:00,23.38072,195.4949,1207.37,1315.37,961.38,12,827.24,72,901.24,12,134.14,72,33.37,11,962.21,11,902.74,11,-
1980.4987,183.5243056,1980-07-01--12:35:00,23.63415,198.30664,1205.05,1315.37,961.86,12,827.86,72,903.66,12,134,72,33.57,11,962.69,11,905.16,11,-
1980.49871,183.5277778,1980-07-01--12:40:00,23.92775,201.06348,1202.33,1315.37,955.73,12,819.75,72,896.82,12,135.98,72,33.08,11,956.56,11,898.32,11,-
1980.498719,183.53125,1980-07-01--12:45:00,24.26002,203.75981,1199.21,1315.37,949.6,12,811.39,72,889.98,12,138.21,72,33.28,11,950.43,11,891.48,11,-
1980.498729,183.5347222,1980-07-01--12:50:00,24.62934,206.39108,1195.7,1315.37,949.14,12,815.23,72,896.82,12,133.91,72,33.57,11,949.97,11,898.32,11,-
1980.498738,183.5381944,1980-07-01--12:55:00,25.03402,208.95378,1191.8,1315.37,940.66,12,805.29,72,888.78,12,135.37,72,33.28,11,941.49,11,890.28,11,-
1980.498748,183.5416667,1980-07-01--13:00:00,25.4723,211.44541,1187.51,1315.37,942.07,12,810.37,72,897.63,12,131.7,72,33.67,11,942.9,11,899.13,11,-
1980.498757,183.5451389,1980-07-01--13:05:00,25.94241,213.86436,1182.83,1315.37,NA,99,NA,99,NA,99,NA,99,34.65,99,934.42,99,895.51,99,-
1980.498767,183.5486111,1980-07-01--13:10:00,26.44259,216.20988,1177.76,1315.37,928.41,12,797.6,72,890.79,12,130.81,72,34.45,11,929.24,11,892.29,11,-
1980.498776,183.5520833,1980-07-01--13:15:00,26.97107,218.48193,1172.31,1315.37,924.64,12,788.16,72,884.35,12,136.48,72,33.77,11,925.47,11,885.85,11,-
1980.498786,183.5555556,1980-07-01--13:20:00,27.52615,220.68113,1166.47,1315.37,917.1,12,784.24,72,884.35,12,132.86,72,33.57,11,917.93,11,885.85,11,-
1980.498795,183.5590278,1980-07-01--13:25:00,28.10615,222.80859,1160.26,1315.37,908.62,12,774.38,72,877.91,12,134.24,72,33.96,11,909.45,11,879.41,11,-
1980.498805,183.5625,1980-07-01--13:30:00,28.70949,224.86588,1153.67,1315.37,899.21,12,765.75,72,873.08,12,133.46,72,33.67,11,900.04,11,874.58,11,-
1980.498814,183.5659722,1980-07-01--13:35:00,29.33461,226.8549,1146.71,1315.37,891.66,12,761.13,72,873.08,12,130.53,72,34.06,11,892.49,11,874.58,11,-
1980.498824,183.5694444,1980-07-01--13:40:00,29.98005,228.77783,1139.38,1315.37,886.95,12,758.7,72,875.9,12,128.25,72,34.55,11,887.78,11,877.4,11,-
1980.498833,183.5729167,1980-07-01--13:45:00,30.64443,230.63703,1131.68,1315.37,879.89,12,750.12,72,871.88,12,129.77,72,34.35,11,880.72,11,873.38,11,-
1980.498843,183.5763889,1980-07-01--13:50:00,31.32643,232.43498,1123.62,1315.37,868.59,12,739.62,72,865.84,12,128.97,72,33.77,11,869.42,11,867.34,11,-
1980.498852,183.5798611,1980-07-01--13:55:00,32.02481,234.17427,1115.2,1315.37,860.11,12,734.08,72,865.84,12,126.03,72,34.35,11,860.94,11,867.34,11,-
1980.498862,183.5833333,1980-07-01--14:00:00,32.73841,235.85752,1106.42,1315.37,853.04,12,728.98,72,866.65,12,124.06,72,34.65,11,853.87,11,868.15,11,-
1980.498871,183.5868056,1980-07-01--14:05:00,33.46613,237.48734,1097.3,1315.37,NA,99,NA,99,NA,99,NA,99,35.14,99,843.04,99,863.32,99,-
1980.498881,183.5902778,1980-07-01--14:10:00,34.20696,239.06633,1087.83,1315.37,836.55,12,710.4,72,859,12,126.15,72,35.04,11,837.38,11,860.5,11,-
1980.49889,183.59375,1980-07-01--14:15:00,34.95992,240.59704,1078.02,1315.37,827.6,12,701.36,72,855.78,12,126.24,72,34.94,11,828.43,11,857.28,11,-
1980.4989,183.5972222,1980-07-01--14:20:00,35.72413,242.08196,1067.87,1315.37,816.77,12,689.85,72,849.74,12,126.92,72,34.84,11,817.6,11,851.24,11,-
1980.498909,183.6006944,1980-07-01--14:25:00,36.49874,243.52349,1057.39,1315.37,808.76,12,686,72,853.37,12,122.76,72,34.94,11,809.59,11,854.87,11,-
1980.498918,183.6041667,1980-07-01--14:30:00,37.28297,244.92397,1046.58,1315.37,796.98,12,680.9,72,855.78,12,116.08,72,36.02,11,797.81,11,857.28,11,-
1980.498928,183.6076389,1980-07-01--14:35:00,38.07609,246.28563,1035.45,1315.37,784.74,12,671.13,72,852.56,12,113.61,72,36.12,11,785.57,11,854.06,11,-
1980.498937,183.6111111,1980-07-01--14:40:00,38.87741,247.61062,1024,1315.37,772.95,12,658.7,72,846.12,12,114.25,72,35.92,11,773.78,11,847.62,11,-
1980.498947,183.6145833,1980-07-01--14:45:00,39.68629,248.90099,1012.25,1315.37,757.42,12,648.04,72,842.1,12,109.38,72,36.41,11,758.25,11,843.6,11,-
1980.498956,183.6180556,1980-07-01--14:50:00,40.50213,250.15869,1000.18,1315.37,746.58,12,639.09,72,840.49,12,107.49,72,36.31,11,747.41,11,841.99,11,-
1980.498966,183.6215278,1980-07-01--14:55:00,41.32437,251.38558,987.82,1315.37,733.86,12,626.66,72,834.45,12,107.2,72,36.21,11,734.69,11,835.95,11,-
1980.498975,183.625,1980-07-01--15:00:00,42.15248,252.58343,975.17,1315.37,720.2,12,614.46,72,828.82,12,105.74,72,36.02,11,721.03,11,830.32,11,-
1980.498985,183.6284722,1980-07-01--15:05:00,42.98596,253.75392,962.22,1315.37,NA,99,NA,99,NA,99,NA,99,36.31,99,708.78,99,829.52,99,-
1980.498994,183.6319444,1980-07-01--15:10:00,43.82436,254.89864,949,1315.37,696.18,12,593.33,72,822.39,12,102.85,72,35.92,11,697.01,11,823.89,11,-
1980.499004,183.6354167,1980-07-01--15:15:00,44.66722,256.01911,935.49,1315.37,683.46,12,577.16,72,811.53,12,106.3,72,34.65,11,684.29,11,813.03,11,-
1980.499013,183.6388889,1980-07-01--15:20:00,45.51414,257.11675,921.72,1315.37,672.63,12,568.67,72,811.53,12,103.96,72,35.33,11,673.46,11,813.03,11,-
1980.499023,183.6423611,1980-07-01--15:25:00,46.36474,258.19293,907.69,1315.37,659.91,12,555.29,72,804.69,12,104.62,72,34.75,11,660.74,11,806.19,11,-
1980.499032,183.6458333,1980-07-01--15:30:00,47.21863,259.24892,893.4,1315.37,652.37,12,545.73,72,803.48,12,106.64,72,34.65,11,653.2,11,804.98,11,-
1980.499042,183.6493056,1980-07-01--15:35:00,48.07547,260.28596,878.87,1315.37,637.77,12,533.89,72,799.05,12,103.88,72,35.14,11,638.6,11,800.55,11,-
1980.499051,183.6527778,1980-07-01--15:40:00,48.93492,261.3052,864.09,1315.37,625.51,12,521.47,72,793.82,12,104.04,72,35.33,11,626.34,11,795.32,11,-
1980.499061,183.65625,1980-07-01--15:45:00,49.79669,262.30772,849.07,1315.37,615.16,12,512.41,72,793.82,12,102.75,72,35.43,11,615.99,11,795.32,11,-
1980.49907,183.6597222,1980-07-01--15:50:00,50.66045,263.29458,833.83,1315.37,600.08,12,497.1,72,784.17,12,102.98,72,35.23,11,600.91,11,785.67,11,-
1980.49908,183.6631944,1980-07-01--15:55:00,51.52593,264.26677,818.37,1315.37,584.06,12,482.37,72,775.31,12,101.69,72,34.55,11,584.89,11,776.81,11,-
1980.499089,183.6666667,1980-07-01--16:00:00,52.39285,265.2252,802.7,1315.37,569.93,12,470.18,72,770.48,12,99.75,72,34.06,11,570.76,11,771.98,11,-
1980.499099,183.6701389,1980-07-01--16:05:00,53.26096,266.17079,786.82,1315.37,NA,99,NA,99,NA,99,NA,99,34.26,99,555.69,99,769.17,99,-
1980.499108,183.6736111,1980-07-01--16:10:00,54.12999,267.10437,770.74,1315.37,542.14,12,445.57,72,760.42,12,96.57,72,34.65,11,542.97,11,761.92,11,-
1980.499118,183.6770833,1980-07-01--16:15:00,54.9997,268.02676,754.47,1315.37,528.48,12,431.55,72,752.38,12,96.93,72,34.55,11,529.31,11,753.88,11,-
1980.499127,183.6805556,1980-07-01--16:20:00,55.86986,268.93872,738.02,1315.37,512.47,12,418.53,72,745.94,12,93.94,72,34.26,11,513.3,11,747.44,11,-
1980.499137,183.6840278,1980-07-01--16:25:00,56.74024,269.84099,721.4,1315.37,497.38,12,404.69,72,737.9,12,92.69,72,34.16,11,498.21,11,739.4,11,-
1980.499146,183.6875,1980-07-01--16:30:00,57.61063,270.73426,704.6,1315.37,483.26,12,392.47,72,732.67,12,90.79,72,34.55,11,484.09,11,734.17,11,-
1980.499156,183.6909722,1980-07-01--16:35:00,58.4808,271.6192,687.65,1315.37,469.59,12,379.45,72,725.83,12,90.14,72,34.55,11,470.42,11,727.33,11,-
1980.499165,183.6944444,1980-07-01--16:40:00,59.35056,272.49646,670.55,1315.37,455.47,12,365.3,72,716.57,12,90.17,72,34.94,11,456.3,11,718.07,11,-
1980.499175,183.6979167,1980-07-01--16:45:00,60.21969,273.36663,653.31,1315.37,439.45,12,349.11,72,702.89,12,90.34,72,34.65,11,440.28,11,704.39,11,-
1980.499184,183.7013889,1980-07-01--16:50:00,61.08799,274.23032,635.94,1315.37,424.38,12,334.96,72,692.83,12,89.42,72,34.75,11,425.21,11,694.33,11,-
1980.499194,183.7048611,1980-07-01--16:55:00,61.95528,275.08809,618.43,1315.37,409.77,12,322.34,72,685.59,12,87.43,72,35.04,11,410.6,11,687.09,11,-
1980.499203,183.7083333,1980-07-01--17:00:00,62.82136,275.94046,600.82,1315.37,394.7,12,309.29,72,677.14,12,85.41,72,35.04,11,395.53,11,678.64,11,-
1980.499213,183.7118056,1980-07-01--17:05:00,63.68603,276.78797,583.09,1315.37,NA,99,NA,99,NA,99,NA,99,34.84,99,381.39,99,668.98,99,-
1980.499222,183.7152778,1980-07-01--17:10:00,64.54912,277.63111,565.26,1315.37,365.49,12,282.69,72,657.83,12,82.8,72,34.94,11,366.32,11,659.33,11,-
1980.499232,183.71875,1980-07-01--17:15:00,65.41043,278.47037,547.34,1315.37,350.89,12,269.72,72,648.18,12,81.17,72,34.84,11,351.72,11,649.68,11,-
1980.499241,183.7222222,1980-07-01--17:20:00,66.26979,279.3062,529.34,1315.37,334.87,12,255.5,72,634.9,12,79.37,72,34.75,11,335.7,11,636.4,11,-
1980.499251,183.7256944,1980-07-01--17:25:00,67.127,280.13907,511.27,1315.37,319.8,12,243.65,72,626.85,12,76.15,72,34.75,11,320.63,11,628.35,11,-
1980.49926,183.7291667,1980-07-01--17:30:00,67.98188,280.96939,493.13,1315.37,302.84,12,231.54,72,617.6,12,71.3,72,34.94,11,303.67,11,619.1,11,-
1980.49927,183.7326389,1980-07-01--17:35:00,68.83425,281.7976,474.94,1315.37,287.3,12,217.76,72,603.11,12,69.54,72,34.55,11,288.13,11,604.61,11,-
1980.499279,183.7361111,1980-07-01--17:40:00,69.68392,282.6241,456.69,1315.37,271.76,12,204.51,72,589.03,12,67.25,72,34.45,11,272.59,11,590.53,11,-
1980.499288,183.7395833,1980-07-01--17:45:00,70.53071,283.44929,438.41,1315.37,256.68,12,192.44,72,577.37,12,64.24,72,34.55,11,257.51,11,578.87,11,-
1980.499298,183.7430556,1980-07-01--17:50:00,71.37442,284.27354,420.11,1315.37,238.31,12,179.9,72,563.28,12,58.41,72,34.45,11,239.14,11,564.78,11,-
1980.499307,183.7465278,1980-07-01--17:55:00,72.21486,285.09724,401.78,1315.37,227,12,165.54,72,541.96,12,61.46,72,34.06,11,227.83,11,543.46,11,-
1980.499317,183.75,1980-07-01--18:00:00,73.05184,285.92075,383.44,1315.37,210.98,12,153.99,72,528.27,12,56.99,72,33.96,11,211.81,11,529.77,11,-
1980.499326,183.7534722,1980-07-01--18:05:00,73.88515,286.74441,365.1,1315.37,NA,99,NA,99,NA,99,NA,99,33.86,99,203.81,99,522.53,99,-
1980.499336,183.7569444,1980-07-01--18:10:00,74.71458,287.56858,346.77,1315.37,179.42,12,131.21,72,497.7,12,48.21,72,33.86,11,180.25,11,499.2,11,-
1980.499345,183.7604167,1980-07-01--18:15:00,75.53993,288.39359,328.45,1315.37,168.59,12,119.36,72,477.99,12,49.23,72,33.77,11,169.42,11,479.49,11,-
1980.499355,183.7638889,1980-07-01--18:20:00,76.36096,289.21977,310.17,1315.37,153.98,12,110.15,72,467.12,12,43.83,72,33.57,11,154.81,11,468.62,11,-
1980.499364,183.7673611,1980-07-01--18:25:00,77.17744,290.04745,291.92,1315.37,140.33,12,99.83,72,449.82,12,40.5,72,33.18,11,141.16,11,451.32,11,-
1980.499374,183.7708333,1980-07-01--18:30:00,77.98912,290.87693,273.72,1315.37,128.08,12,89.17,72,428.5,12,38.91,72,32.98,11,128.91,11,430,11,-
1980.499383,183.7743056,1980-07-01--18:35:00,78.79573,291.70852,255.59,1315.37,116.77,12,78.96,72,406.37,12,37.81,72,32.79,11,117.6,11,407.87,11,-
1980.499393,183.7777778,1980-07-01--18:40:00,79.59697,292.54253,237.52,1315.37,105,12,69.6,72,385.45,12,35.4,72,32.69,11,105.83,11,386.95,11,-
1980.499402,183.78125,1980-07-01--18:45:00,80.39252,293.37926,219.53,1315.37,93.22,12,60.1,72,360.09,12,33.12,72,32.4,11,94.05,11,361.59,11,-
1980.499412,183.7847222,1980-07-01--18:50:00,81.18202,294.21898,201.64,1315.37,81.45,12,51.32,72,334.75,12,30.13,72,32.2,11,82.28,11,336.25,11,-
1980.499421,183.7881944,1980-07-01--18:55:00,81.96507,295.06198,183.86,1315.37,69.19,12,43.98,72,314.63,12,25.21,72,31.81,11,70.02,11,316.13,11,-
1980.499431,183.7916667,1980-07-01--19:00:00,82.74118,295.90855,166.2,1315.37,57.42,12,35.43,72,280.43,12,21.99,72,31.51,11,58.25,11,281.93,11,-
1980.49944,183.7951389,1980-07-01--19:05:00,83.50981,296.75895,148.68,1315.37,NA,99,NA,99,NA,99,NA,99,31.71,99,50.71,99,253.37,99,-
1980.49945,183.7986111,1980-07-01--19:10:00,84.2703,297.61346,131.32,1315.37,41.88,12,22.01,72,220.49,12,19.87,72,30.83,11,42.71,11,221.99,11,-
1980.499459,183.8020833,1980-07-01--19:15:00,85.02115,298.47233,114.16,1315.37,33.87,12,16.31,72,187.9,12,17.56,72,30.24,11,34.7,11,189.4,11,-
1980.499469,183.8055556,1980-07-01--19:20:00,85.76253,299.33582,97.19,1315.37,26.8,12,11.33,72,153.3,12,15.47,72,29.56,11,27.63,11,154.8,11,-
1980.499478,183.8090278,1980-07-01--19:25:00,86.49083,300.20419,80.51,1315.37,20.68,12,7.19,72,117.48,12,13.49,72,29.07,11,21.51,11,118.98,11,-
1980.499488,183.8125,1980-07-01--19:30:00,87.20543,301.07767,64.13,1315.37,15.97,12,4.08,72,83.69,12,11.89,72,28.38,11,16.8,11,85.19,11,-
1980.499497,183.8159722,1980-07-01--19:35:00,87.90329,301.95652,48.12,1315.37,11.26,12,1.83,72,49.89,12,9.43,72,27.89,11,12.09,11,51.39,11,-
1980.499507,183.8194444,1980-07-01--19:40:00,88.58011,302.84096,32.59,1315.37,7.96,12,0.52,72,20.93,12,7.44,72,27.6,11,8.79,11,22.43,11,-
1980.499516,183.8229167,1980-07-01--19:45:00,89.23055,303.73124,17.66,1315.37,5.6,92,0.05,92,4.03,92,5.55,92,27.4,11,6.43,91,5.53,91,-
1980.499526,183.8263889,1980-07-01--19:50:00,89.84828,304.62756,3.48,1315.36,3.25,92,0,92,0,92,3.25,92,27.01,11,4.08,91,1.5,91,-
1980.499535,183.8298611,1980-07-01--19:55:00,90.79565,305.53015,0,0,1.36,12,-0.8,72,-0.8,12,1.36,72,26.72,11,2.19,11,0.7,11,-
1980.499545,183.8333333,1980-07-01--20:00:00,91.61728,306.43922,0,0,0.89,12,-0.8,72,-0.8,12,0.89,72,26.23,11,1.72,11,0.7,11,-
1980.499554,183.8368056,1980-07-01--20:05:00,92.36458,307.35499,0,0,NA,99,NA,99,NA,99,NA,99,26.42,99,0.78,99,1.91,99,-
1980.499564,183.8402778,1980-07-01--20:10:00,93.08108,308.27763,0,0,-0.99,12,-0.8,72,-0.8,12,-0.99,72,25.84,11,-0.16,11,0.7,11,-
1980.499573,183.84375,1980-07-01--20:15:00,93.77866,309.20736,0,0,-1.46,12,-1.6,72,-1.6,12,-1.46,72,25.35,11,-0.63,11,-0.1,11,-
1980.499583,183.8472222,1980-07-01--20:20:00,94.46176,310.14434,0,0,-2.4,12,-2.01,72,-2.01,12,-2.4,72,24.66,11,-1.57,11,-0.51,11,-
1980.499592,183.8506944,1980-07-01--20:25:00,95.13232,311.08877,0,0,-1.94,12,-0.8,72,-0.8,12,-1.94,72,24.37,11,-1.11,11,0.7,11,-
1980.499602,183.8541667,1980-07-01--20:30:00,95.79126,312.0408,0,0,-1.94,12,-2.81,72,-2.81,12,-1.94,72,23.58,11,-1.11,11,-1.31,11,-
1980.499611,183.8576389,1980-07-01--20:35:00,96.43899,313.00059,0,0,-4.29,12,-4.02,72,-4.02,12,-4.29,72,22.02,11,-3.46,11,-2.52,11,-
1980.499621,183.8611111,1980-07-01--20:40:00,97.07567,313.96829,0,0,-3.35,12,-2.01,72,-2.01,12,-3.35,72,21.92,11,-2.52,11,-0.51,11,-
1980.49963,183.8645833,1980-07-01--20:45:00,97.70132,314.94405,0,0,-1.94,12,-1.2,72,-1.2,12,-1.94,72,21.82,11,-1.11,11,0.3,11,-
1980.499639,183.8680556,1980-07-01--20:50:00,98.31586,315.92799,0,0,-1.46,12,0,72,0,12,-1.46,72,21.92,11,-0.63,11,1.5,11,-
1980.499649,183.8715278,1980-07-01--20:55:00,98.91914,316.92022,0,0,-1.46,12,-0.8,72,-0.8,12,-1.46,72,21.63,11,-0.63,11,0.7,11,-
1980.499658,183.875,1980-07-01--21:00:00,99.51098,317.92087,0,0,-1.46,12,-2.01,72,-2.01,12,-1.46,72,20.94,11,-0.63,11,-0.51,11,-
1980.499668,183.8784722,1980-07-01--21:05:00,100.0912,318.93,0,0,NA,99,NA,99,NA,99,NA,99,22.02,99,1.26,99,2.31,99,-
1980.499677,183.8819444,1980-07-01--21:10:00,100.65956,319.94772,0,0,0.43,12,0,72,0,12,0.43,72,21.43,11,1.26,11,1.5,11,-
1980.499687,183.8854167,1980-07-01--21:15:00,101.21582,320.97409,0,0,-0.99,12,-0.4,72,-0.4,12,-0.99,72,21.04,11,-0.16,11,1.1,11,-
1980.499696,183.8888889,1980-07-01--21:20:00,101.75974,322.00915,0,0,-0.52,12,0.41,72,0.41,12,-0.52,72,20.84,11,0.31,11,1.91,11,-
1980.499706,183.8923611,1980-07-01--21:25:00,102.29107,323.05295,0,0,0.43,12,0.41,72,0.41,12,0.43,72,21.04,11,1.26,11,1.91,11,-
1980.499715,183.8958333,1980-07-01--21:30:00,102.80954,324.10552,0,0,-0.52,12,0.41,72,0.41,12,-0.52,72,20.84,11,0.31,11,1.91,11,-
1980.499725,183.8993056,1980-07-01--21:35:00,103.31488,325.16685,0,0,-0.52,12,0,72,0,12,-0.52,72,20.65,11,0.31,11,1.5,11,-
1980.499734,183.9027778,1980-07-01--21:40:00,103.80684,326.23693,0,0,-0.99,12,0,72,0,12,-0.99,72,20.35,11,-0.16,11,1.5,11,-
1980.499744,183.90625,1980-07-01--21:45:00,104.28514,327.31575,0,0,0.43,12,-1.2,72,-1.2,12,0.43,72,20.35,11,1.26,11,0.3,11,-
1980.499753,183.9097222,1980-07-01--21:50:00,104.74951,328.40324,0,0,-0.05,12,-1.2,72,-1.2,12,-0.05,72,20.26,11,0.78,11,0.3,11,-
1980.499763,183.9131944,1980-07-01--21:55:00,105.19967,329.49936,0,0,0.89,12,1.21,72,1.21,12,0.89,72,20.16,11,1.72,11,2.71,11,-
1980.499772,183.9166667,1980-07-01--22:00:00,105.63537,330.60401,0,0,0.89,12,2.02,72,2.02,12,0.89,72,20.35,11,1.72,11,3.52,11,-
1980.499782,183.9201389,1980-07-01--22:05:00,106.05633,331.71709,0,0,NA,99,NA,99,NA,99,NA,99,20.35,99,1.26,99,4.32,99,-
1980.499791,183.9236111,1980-07-01--22:10:00,106.46229,332.83848,0,0,-1.94,12,-0.8,72,-0.8,12,-1.94,72,19.08,11,-1.11,11,0.7,11,-
