Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.1573315118399,58.58333333333333,1980-02-27--14:00:00,57.08370000000001,203.77324000000002,754.11,1387.74,194.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1574453551914,58.625,1980-02-27--15:00:00,62.574270000000006,219.73908000000003,639.1800000000001,1387.71,64.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.157559198543,58.666666666666664,1980-02-27--16:00:00,70.15891,233.67234000000002,471.,1387.68,33.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1576730418944,58.70833333333333,1980-02-27--17:00:00,79.13865000000001,245.91043000000002,261.48,1387.65,23.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1577868852462,58.75,1980-02-27--18:00:00,88.74192000000001,257.04905,30.47,1387.6200000000001,3.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1579007285977,58.791666666666664,1980-02-27--19:00:00,99.41285,267.74465000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1580145719493,58.83333333333333,1980-02-27--20:00:00,109.84354,278.69811000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1581284153008,58.875,1980-02-27--21:00:00,119.93773000000002,290.73274000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1582422586523,58.916666666666664,1980-02-27--22:00:00,129.17144000000002,304.89866,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1583561020038,58.95833333333333,1980-02-27--23:00:00,136.73457000000002,322.43249000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1584699453554,59.,1980-02-27--24:00:00,141.45347,344.03458,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.158583788707,59.041666666666664,1980-02-28--01:00:00,142.15773000000002,8.131260000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1586976320584,59.08333333333333,1980-02-28--02:00:00,138.62961,30.863750000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.15881147541,59.125,1980-02-28--03:00:00,131.8366,49.701710000000006,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1589253187615,59.166666666666664,1980-02-28--04:00:00,123.02697,64.81453,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.159039162113,59.20833333333333,1980-02-28--05:00:00,113.12908000000002,77.40018,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1591530054648,59.25,1980-02-28--06:00:00,102.74354000000001,88.59064000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1592668488163,59.291666666666664,1980-02-28--07:00:00,92.20318,99.27258,0,0.,0.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1593806921678,59.33333333333333,1980-02-28--08:00:00,82.12217000000001,110.17626000000001,153.62,1120.79,19.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1594945355193,59.375,1980-02-28--09:00:00,72.78565,121.97163,410.54,1387.19,62.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1596083788709,59.416666666666664,1980-02-28--10:00:00,64.62373000000001,135.29298,594.48,1387.16,163.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1597222222224,59.45833333333333,1980-02-28--11:00:00,58.311260000000004,150.61218000000002,728.67,1387.14,409.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.159836065574,59.5,1980-02-28--12:00:00,54.585440000000006,167.88577,803.8100000000001,1387.1100000000001,581.,12,NA,99,NA,99,NA,99,NA,11,NA,99,-
1980.1599499089255,59.541666666666664,1980-02-28--13:00:00,54.02732,186.18349,814.77,1387.08,378.,12,168.,72,286.,12,210.,72,NA,11,NA,11,-
1980.160063752277,59.58333333333333,1980-02-28--14:00:00,56.73552000000001,203.95218000000003,760.8000000000001,1387.05,374.,12,31.26,72,57.,12,342.74,72,NA,11,NA,11,-
1980.1601775956285,59.625,1980-02-28--15:00:00,62.25847,219.97576,645.64,1387.02,264.,12,12.57,72,27.,12,251.43,72,NA,11,NA,11,-
1980.16029143898,59.666666666666664,1980-02-28--16:00:00,69.87476000000001,233.93928000000002,477.23,1386.99,252.,12,88.43,72,257.,12,163.57,72,NA,11,NA,11,-
1980.1604052823318,59.70833333333333,1980-02-28--17:00:00,78.88066,246.19238,267.48,1386.96,118.,12,51.300000000000004,72,266.,12,66.7,72,NA,11,NA,11,-
1980.1605191256833,59.75,1980-02-28--18:00:00,88.52146,257.34061,35.79,1386.93,11.,12,0.8,72,31.,12,10.200000000000001,72,NA,11,NA,11,-
1980.1606329690349,59.791666666666664,1980-02-28--19:00:00,99.17553000000001,268.04594000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1607468123864,59.83333333333333,1980-02-28--20:00:00,109.60361,279.0113,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.160860655738,59.875,1980-02-28--21:00:00,119.68303000000002,291.05797,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1609744990894,59.916666666666664,1980-02-28--22:00:00,128.88893000000002,305.22623000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.161088342441,59.95833333333333,1980-02-28--23:00:00,136.41264,322.72700000000003,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1612021857925,60.,1980-02-28--24:00:00,141.09161,344.22200000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.161316029144,60.041666666666664,1980-02-29--01:00:00,141.77733,8.14366,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1614298724955,60.08333333333333,1980-02-29--02:00:00,138.26072000000002,30.722640000000002,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.161543715847,60.125,1980-02-29--03:00:00,131.49303,49.482260000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1616575591988,60.166666666666664,1980-02-29--04:00:00,122.70616000000001,64.57028000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1617714025504,60.20833333333333,1980-02-29--05:00:00,112.82252000000001,77.15453000000001,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1618852459019,60.25,1980-02-29--06:00:00,102.44187000000001,88.35155,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1619990892534,60.291666666666664,1980-02-29--07:00:00,91.87847000000001,99.04281,0,0.,0.,12,39.,72,39.,12,0.,72,NA,11,NA,11,-
1980.162112932605,60.33333333333333,1980-02-29--08:00:00,81.81164000000001,109.95880000000001,165.87,1164.58,97.,12,69.36,72,487.,12,27.64,72,NA,11,NA,11,-
1980.1622267759565,60.375,1980-02-29--09:00:00,72.45566000000001,121.77365,417.95,1386.5,200.,12,133.54,72,443.,12,66.46000000000001,72,NA,11,NA,11,-
1980.162340619308,60.416666666666664,1980-02-29--10:00:00,64.27263,135.12971000000002,601.85,1386.47,419.,12,369.41,72,851.,12,49.59,72,NA,11,NA,11,-
1980.1624544626595,60.45833333333333,1980-02-29--11:00:00,57.94044,150.50937000000002,735.92,1386.44,522.,12,452.77,72,853.,12,69.23,72,NA,11,NA,11,-
1980.162568306011,60.5,1980-02-29--12:00:00,54.204460000000005,167.87357,810.91,1386.41,585.,12,411.77,72,704.,12,173.23,72,NA,11,NA,11,-
1980.1626821493626,60.541666666666664,1980-02-29--13:00:00,53.65363000000001,186.27682000000001,821.66,1386.38,606.,12,505.54,72,853.,12,100.46000000000001,72,NA,11,NA,11,-
1980.162795992714,60.58333333333333,1980-02-29--14:00:00,56.38638,204.13582000000002,767.47,1386.3500000000001,561.,82,447.3,82,808.,82,113.7,82,NA,81,NA,81,-
1980.1629098360659,60.625,1980-02-29--15:00:00,61.942370000000004,220.21709,652.07,1386.33,465.,12,323.61,72,688.,12,141.39000000000001,72,NA,11,NA,11,-
1980.1630236794174,60.666666666666664,1980-02-29--16:00:00,69.59070000000001,234.21035,483.44,1386.3,229.,12,89.62,72,257.,12,139.38,72,NA,11,NA,11,-
1980.163137522769,60.70833333333333,1980-02-29--17:00:00,78.62283000000001,246.47787000000002,273.46,1386.27,97.,12,1.78,72,9.,12,95.22,72,NA,11,NA,11,-
1980.1632513661204,60.75,1980-02-29--18:00:00,88.29904,257.63517,41.15,1386.24,11.,12,0.,72,0.,12,11.,72,NA,11,NA,11,-
1980.163365209472,60.791666666666664,1980-02-29--19:00:00,98.93812000000001,268.34982,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1634790528235,60.83333333333333,1980-02-29--20:00:00,109.36332000000002,279.32668,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.163592896175,60.875,1980-02-29--21:00:00,119.42757,291.38495,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1637067395266,60.916666666666664,1980-02-29--22:00:00,128.60524,305.55495,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.163820582878,60.95833333333333,1980-02-29--23:00:00,136.08919,323.02214000000004,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
1980.1639344262296,61.,1980-02-29--24:00:00,140.72801,344.41055,0,0.,0.,12,0.,72,0.,12,0.,72,NA,11,NA,11,-
